argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a35,35,0,2342,0,0.23333333333333334,0.23333333333333334,0.0,0.4715297906602255,0.0,0.0,0.005392389870527641
a34,34,0,2254,0,0.22666666666666668,0.22666666666666668,0.0,0.46926282051282053,0.0,0.0,0.005409899125422337
a37,37,0,2459,0,0.24666666666666667,0.24666666666666667,0.0,0.47613008130081297,0.0,0.0,0.005789066104018393
a36,43,0,2874,0,0.2866666666666667,0.2866666666666667,0.0,0.49048576214405354,0.0,0.0,0.006315426067561774
a39,33,0,2175,0,0.22,0.22,0.0,0.4670175438596491,0.0,0.0,0.0051983352945382975
a38,34,0,2286,0,0.22666666666666668,0.22666666666666668,0.0,0.46926282051282053,0.0,0.0,0.005351606694817658
a40,36,0,2367,0,0.24000000000000002,0.24000000000000002,0.0,0.4738187702265372,0.0,0.0,0.005628152566269167
a42,32,0,2159,0,0.21333333333333335,0.21333333333333335,0.0,0.46479365079365076,0.0,0.0,0.005168714829545279
a41,38,0,2534,0,0.25333333333333335,0.25333333333333335,0.0,0.4784640522875817,0.0,0.0,0.005802785619120986
a44,36,0,2397,0,0.24000000000000002,0.24000000000000002,0.0,0.4738187702265372,0.0,0.0,0.005548604066822439
a43,30,0,1979,0,0.2,0.2,0.0,0.46040880503144654,0.0,0.0,0.004954476542409159
a46,29,0,1923,0,0.19333333333333336,0.19333333333333336,0.0,0.45824726134585286,0.0,0.0,0.004947474594591725
a45,34,0,2252,0,0.22666666666666668,0.22666666666666668,0.0,0.46926282051282053,0.0,0.0,0.005380674197027781
a48,39,0,2593,0,0.26,0.26,0.0,0.4808210180623974,0.0,0.0,0.005840208764900102
a47,35,0,2294,0,0.23333333333333334,0.23333333333333334,0.0,0.4715297906602255,0.0,0.0,0.005515061364546551
a49,40,0,2658,0,0.26666666666666666,0.26666666666666666,0.0,0.48320132013201317,0.0,0.0,0.005966104078107066
a51,41,0,2733,0,0.2733333333333334,0.2733333333333334,0.0,0.48560530679933667,0.0,0.0,0.006077636079724193
a50,31,0,2048,0,0.2066666666666667,0.2066666666666667,0.0,0.46259083728278044,0.0,0.0,0.005081685025272554
a53,33,0,2177,0,0.22,0.22,0.0,0.4670175438596491,0.0,0.0,0.005235386376906396
a52,37,0,2488,0,0.24666666666666667,0.24666666666666667,0.0,0.47613008130081297,0.0,0.0,0.005717487613248665
a55,36,0,2398,0,0.24000000000000002,0.24000000000000002,0.0,0.4738187702265372,0.0,0.0,0.005647299753251673
a54,39,0,2624,0,0.26,0.26,0.0,0.4808210180623974,0.0,0.0,0.005958051200158727
a57,35,0,2321,0,0.23333333333333334,0.23333333333333334,0.0,0.4715297906602255,0.0,0.0,0.00552180094726418
a56,32,0,2122,0,0.21333333333333335,0.21333333333333335,0.0,0.46479365079365076,0.0,0.0,0.005096602801741417
a59,34,0,2256,0,0.22666666666666668,0.22666666666666668,0.0,0.46926282051282053,0.0,0.0,0.00539197310001596
a58,35,0,2316,0,0.23333333333333334,0.23333333333333334,0.0,0.4715297906602255,0.0,0.0,0.005480287780655348
a108,72,59,3819,2970,0.8733333333333334,0.48000000000000004,0.39333333333333337,0.5680473372781065,0.004248462993095023,50.33898305084746,0.007703612735448807
a109,64,63,3249,3599,0.8466666666666667,0.4266666666666667,0.42000000000000004,0.5454545454545454,0.0034455370451796593,57.12698412698413,0.006878829326470614
a104,75,59,3948,3170,0.8933333333333334,0.5,0.39333333333333337,0.5818181818181819,0.005786746446837341,53.728813559322035,0.007943619648558888
a105,66,61,3372,3365,0.8466666666666667,0.44,0.4066666666666667,0.5485714285714286,0.004737111368776857,55.16393442622951,0.007070327647289066
a60,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a106,62,59,3178,3292,0.8066666666666668,0.4133333333333334,0.39333333333333337,0.5333333333333333,0.0031969190105616383,55.79661016949152,0.006770473174343824
a107,66,61,3417,3181,0.8466666666666667,0.44,0.4066666666666667,0.5517241379310346,0.004215060076605035,52.14754098360656,0.007040713508268527
a62,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a100,59,47,3044,2504,0.7066666666666667,0.39333333333333337,0.31333333333333335,0.5303867403314917,0.0031449509420977146,53.276595744680854,0.00658104990395313
a61,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a101,66,55,3418,3392,0.8066666666666668,0.44,0.3666666666666667,0.5485714285714286,0.0030728016041016945,61.67272727272727,0.007071690490822128
a64,69,89,4904,5754,1.0533333333333335,0.46,0.5933333333333334,0.5614035087719298,0.00433219035077609,64.65168539325843,0.009020612204132106
a102,64,62,3293,3482,0.8400000000000001,0.4266666666666667,0.4133333333333334,0.5423728813559322,0.0034414931171199707,56.16129032258065,0.006936246742910431
a63,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a103,67,66,3401,3715,0.8866666666666667,0.4466666666666667,0.44,0.5517241379310346,0.0043802512292425745,56.28787878787879,0.007379878225170701
a66,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a65,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a68,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a67,84,89,5893,5754,1.1533333333333333,0.56,0.5933333333333334,0.6153846153846154,0.005604407629611575,64.65168539325843,0.01060921135978664
a69,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a0,22,75,1507,4508,0.6466666666666667,0.14666666666666667,0.5,0.44036697247706424,0.00173146417552748,60.10666666666667,0.0042445628614828056
a1,22,74,1460,4448,0.64,0.14666666666666667,0.49333333333333335,0.44036697247706424,0.0017724218665177234,60.108108108108105,0.004183927999206449
a2,25,71,1680,4271,0.64,0.16666666666666669,0.4733333333333334,0.44651162790697674,0.0018639004592764382,60.15492957746479,0.004546057377581403
a3,21,73,1413,4387,0.6266666666666667,0.14,0.4866666666666667,0.4383561643835616,0.0015707010787167717,60.0958904109589,0.004088062407458657
a4,20,73,1331,4404,0.62,0.13333333333333333,0.4866666666666667,0.43636363636363634,0.001514645018933101,60.32876712328767,0.003951623090708451
a5,18,75,1195,4508,0.62,0.12000000000000001,0.5,0.43243243243243246,0.0013566527760487208,60.10666666666667,0.0037116552891442198
a6,22,72,1460,4323,0.6266666666666667,0.14666666666666667,0.48000000000000004,0.44036697247706424,0.0015932592492982243,60.041666666666664,0.00408557548157556
a7,22,72,1486,4318,0.6266666666666667,0.14666666666666667,0.48000000000000004,0.44036697247706424,0.0016129767975732949,59.97222222222222,0.004193599957215986
a8,24,74,1629,4447,0.6533333333333333,0.16,0.49333333333333335,0.4444444444444445,0.0018874241730659133,60.0945945945946,0.004475961997986586
a9,23,75,1527,4508,0.6533333333333333,0.15333333333333335,0.5,0.4423963133640554,0.0017323428520177168,60.10666666666667,0.00419549036197558
a71,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a70,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a73,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a72,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
a75,65,72,3304,3827,0.9133333333333334,0.43333333333333335,0.48000000000000004,0.5485714285714286,0.004897416923984371,53.15277777777778,0.007062922556354857
a74,89,89,6218,5754,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.005987145830783705,64.65168539325843,0.011102793193023139
