argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a29,3,6,9,17,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.21797320123027278,0.015807524901532432,2.8333333333333335,0.002569425590996328
a30,6,2,24,7,0.030303030303030304,0.022727272727272728,0.007575757575757576,0.27010699781318337,0.010100395375745077,3.5,0.005837377227024994
a31,5,4,21,13,0.03409090909090909,0.01893939393939394,0.015151515151515152,0.25511566492579146,0.023871725968048943,3.25,0.010462734329784411
a32,4,3,12,12,0.026515151515151516,0.015151515151515152,0.011363636363636364,0.23582699179008812,0.012671494207976261,4.0,0.003858651466120451
a33,2,3,8,10,0.01893939393939394,0.007575757575757576,0.011363636363636364,0.21458131685404414,0.005719187955404683,3.3333333333333335,0.0019025300562983643
a34,4,4,13,20,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.23993020868020867,0.016381416002874186,5.0,0.005098129716698253
a35,5,3,22,11,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.2521691894887275,0.01796193389128302,3.6666666666666665,0.005208085491481799
a36,3,4,8,15,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.21405538225391169,0.007379796032315756,3.75,0.0018071483037874684
a37,3,5,8,22,0.030303030303030304,0.011363636363636364,0.01893939393939394,0.21335813345178167,0.008836624307016974,4.4,0.0023249854020657434
a38,8,4,25,14,0.045454545454545456,0.030303030303030304,0.015151515151515152,0.25636378461720927,0.021380800531682585,3.5,0.0038423425198142007
a39,3,4,17,16,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.23063713721724285,0.014174232936563197,4.0,0.003156403088727234
a40,5,9,15,30,0.05303030303030303,0.01893939393939394,0.03409090909090909,0.2390545509842955,0.026451252397417427,3.3333333333333335,0.0030883828199685854
a41,4,5,16,21,0.03409090909090909,0.015151515151515152,0.01893939393939394,0.23818526170798898,0.01791979195614392,4.2,0.0031412060798539383
a42,4,5,12,24,0.03409090909090909,0.015151515151515152,0.01893939393939394,0.22374362756514762,0.01866513455332545,4.8,0.002874135059312531
a43,6,2,24,8,0.030303030303030304,0.022727272727272728,0.007575757575757576,0.2558630741003788,0.010650149918683037,4.0,0.0038783320173583834
a44,3,7,10,21,0.03787878787878788,0.011363636363636364,0.026515151515151516,0.22703967753794443,0.009504064767732141,3.0,0.0024870543481538337
a45,5,4,24,17,0.03409090909090909,0.01893939393939394,0.015151515151515152,0.24740678742095173,0.022738194359915538,4.25,0.005635797943534334
a46,3,6,9,20,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.22508916484431948,0.011785686076298558,3.3333333333333335,0.002683893534359096
a47,3,4,10,15,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.2218491006594309,0.007846629606590664,3.75,0.0016211262297550599
a48,7,3,27,13,0.03787878787878788,0.026515151515151516,0.011363636363636364,0.2681717378493223,0.01996102810298214,4.333333333333333,0.005835222557224585
a49,5,3,18,13,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.24125578994363525,0.016162273607839273,4.333333333333333,0.0037050342679110673
a50,2,6,5,19,0.030303030303030304,0.007575757575757576,0.022727272727272728,0.19407687991021322,0.007422255236509029,3.1666666666666665,0.0014694846798540225
a51,1,4,3,20,0.01893939393939394,0.003787878787878788,0.015151515151515152,0.18386230728335992,0.009821722250429477,5.0,0.0011079267876740492
a52,4,5,22,19,0.03409090909090909,0.015151515151515152,0.01893939393939394,0.257371107935941,0.028345764807881056,3.8,0.008739425926201043
a53,1,4,1,12,0.01893939393939394,0.003787878787878788,0.015151515151515152,0.15576919612294166,0.0010175448415381014,3.0,0.0008071758108526356
a54,8,2,24,7,0.03787878787878788,0.030303030303030304,0.007575757575757576,0.25864144904125164,0.008881303677471154,3.5,0.005505718955525936
a55,6,4,26,13,0.03787878787878788,0.022727272727272728,0.015151515151515152,0.267078275105798,0.012726108461013052,3.25,0.005634260001709388
a56,5,3,20,8,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.26044114103259236,0.007443443809242232,2.6666666666666665,0.0045994640213379585
a57,5,2,18,5,0.026515151515151516,0.01893939393939394,0.007575757575757576,0.25511566492579146,0.008273985597606451,2.5,0.004497167327177252
a58,4,4,16,23,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.24440651854364542,0.01674321817730724,5.75,0.00400170201715118
a59,6,4,25,8,0.03787878787878788,0.022727272727272728,0.015151515151515152,0.26927419103678096,0.016112430850312574,2.0,0.005971501394867053
a60,2,3,6,12,0.01893939393939394,0.007575757575757576,0.011363636363636364,0.20138646262781545,0.004582168880684487,4.0,0.0012164453876682753
a61,7,1,27,4,0.030303030303030304,0.026515151515151516,0.003787878787878788,0.2599243927368928,0.004157934512454042,4.0,0.005858482589101478
a62,2,3,10,9,0.01893939393939394,0.007575757575757576,0.011363636363636364,0.23084034174342546,0.004202202955994003,3.0,0.0032169554433330695
a63,6,1,24,4,0.026515151515151516,0.022727272727272728,0.003787878787878788,0.2601825103066414,0.0049535188194235885,4.0,0.007358409401517815
a64,1,4,5,17,0.01893939393939394,0.003787878787878788,0.015151515151515152,0.20200754655265066,0.005162328057365214,4.25,0.0020467722252176706
a65,8,4,27,10,0.045454545454545456,0.030303030303030304,0.015151515151515152,0.26982882376806167,0.02360609190112475,2.5,0.012425403020853579
a66,3,5,10,21,0.030303030303030304,0.011363636363636364,0.01893939393939394,0.23104390465501576,0.014785752274666084,4.2,0.003824014019343729
a67,1,4,4,13,0.01893939393939394,0.003787878787878788,0.015151515151515152,0.1868785933514892,0.0032167395566116614,3.25,0.0012227471849745935
a68,6,5,23,12,0.04166666666666667,0.022727272727272728,0.01893939393939394,0.25838637857868624,0.024112384148228513,2.4,0.006202664761750212
a69,5,4,24,12,0.03409090909090909,0.01893939393939394,0.015151515151515152,0.25966678679760935,0.020233885193997613,3.0,0.011195632697885802
a70,3,6,11,27,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.2288242688897711,0.014556177968735871,4.5,0.0033176203484015405
a71,3,3,8,18,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.22279233663162235,0.007256351439398698,6.0,0.0023741864422416993
a72,5,9,19,34,0.05303030303030303,0.01893939393939394,0.03409090909090909,0.24532189876291,0.030877683705356273,3.7777777777777777,0.00458705690242236
a73,5,5,14,23,0.03787878787878788,0.01893939393939394,0.01893939393939394,0.24037044759521825,0.02334434046629811,4.6,0.0032489963942767563
a74,4,4,17,16,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.25511566492579146,0.01685488904511494,4.0,0.004253348852990544
a75,4,4,18,17,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.23840199079052582,0.009976798529504024,4.25,0.003207300396764578
a76,7,4,30,13,0.04166666666666667,0.026515151515151516,0.015151515151515152,0.2654546989653373,0.017784532541749158,3.25,0.004743276899323988
a77,7,4,24,13,0.04166666666666667,0.026515151515151516,0.015151515151515152,0.2654546989653373,0.019204461659433302,3.25,0.005755154042692707
a78,2,3,10,13,0.01893939393939394,0.007575757575757576,0.011363636363636364,0.22684310638856095,0.008030130459682778,4.333333333333333,0.0023435978332541746
a79,7,4,28,13,0.04166666666666667,0.026515151515151516,0.015151515151515152,0.2687218337218337,0.018904640188704087,3.25,0.005669083757145397
a80,3,5,13,22,0.030303030303030304,0.011363636363636364,0.01893939393939394,0.23818526170798898,0.018855142492370816,4.4,0.003421542725696803
a81,4,3,14,15,0.026515151515151516,0.015151515151515152,0.011363636363636364,0.24440651854364542,0.011132099005365225,5.0,0.003577367547976186
a82,3,4,14,12,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.23414100793457363,0.010212327302944305,3.0,0.002667498274459589
a83,4,3,16,13,0.026515151515151516,0.015151515151515152,0.011363636363636364,0.2390545509842955,0.012416234844258826,4.333333333333333,0.0032166380495833643
a84,4,3,19,10,0.026515151515151516,0.015151515151515152,0.011363636363636364,0.2514431745477811,0.012493075594076237,3.3333333333333335,0.003618148305931249
a85,3,6,13,18,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.221286983005733,0.008847030017160579,3.0,0.0015520992013903685
a86,2,4,7,15,0.022727272727272728,0.007575757575757576,0.015151515151515152,0.2123207357202495,0.006835736408928186,3.75,0.002011729828295581
a87,5,3,16,12,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.23165675320847734,0.009332308751221466,4.0,0.0031835639909223957
a88,5,5,14,8,0.03787878787878788,0.01893939393939394,0.01893939393939394,0.2428209340859943,0.008760023818838064,1.6,0.0033318564523026092
a89,5,2,17,8,0.026515151515151516,0.01893939393939394,0.007575757575757576,0.24578216498948205,0.005884405292516068,4.0,0.0031153227012347467
a90,3,5,14,13,0.030303030303030304,0.011363636363636364,0.01893939393939394,0.22508916484431948,0.009098740157204774,2.6,0.0025038901507340224
a91,3,2,12,9,0.01893939393939394,0.011363636363636364,0.007575757575757576,0.2241264224797159,0.006326760117326969,4.5,0.0020569688985907627
a92,2,4,8,15,0.022727272727272728,0.007575757575757576,0.015151515151515152,0.20565446458303602,0.005932578583669236,3.75,0.0013983255979918
a93,5,4,18,15,0.03409090909090909,0.01893939393939394,0.015151515151515152,0.24764063126539496,0.022553045524896828,3.75,0.004550833125803476
a94,4,0,12,0,0.015151515151515152,0.015151515151515152,0.0,0.21359223300970873,0.0,0.0,0.001787203303011472
a95,3,5,14,13,0.030303030303030304,0.011363636363636364,0.01893939393939394,0.21888369914685704,0.010829417754105656,2.6,0.00277473319715709
a96,5,4,21,20,0.03409090909090909,0.01893939393939394,0.015151515151515152,0.2490530303030303,0.029417018340708447,5.0,0.005117864897786867
a97,4,6,15,19,0.03787878787878788,0.015151515151515152,0.022727272727272728,0.2343504363853201,0.020302893734432604,3.1666666666666665,0.0030799337730635697
a98,5,5,11,16,0.03787878787878788,0.01893939393939394,0.01893939393939394,0.22528270668855363,0.01906600146027593,3.2,0.002695993401551915
a99,2,3,6,9,0.01893939393939394,0.007575757575757576,0.011363636363636364,0.21197717465921348,0.006364616636742885,3.0,0.002743404471932025
a100,2,4,7,16,0.022727272727272728,0.007575757575757576,0.015151515151515152,0.19744068415884541,0.006429078269910044,4.0,0.0018076003316736965
a101,4,2,17,9,0.022727272727272728,0.015151515151515152,0.007575757575757576,0.24327185504065726,0.012031317246605507,4.5,0.004041872892570892
a102,3,4,9,19,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.2099389325951826,0.011308665871460372,4.75,0.001977554087439484
a103,3,3,10,11,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.22035642378367357,0.007742612205866694,3.6666666666666665,0.002387468822294583
a104,3,3,9,13,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.2144057183950801,0.00812911770280978,4.333333333333333,0.0023904911036182136
a105,3,6,12,19,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.22091381777300834,0.01744281110868476,3.1666666666666665,0.003727524741228357
a106,5,4,17,17,0.03409090909090909,0.01893939393939394,0.015151515151515152,0.24192408853073674,0.015306176549563639,4.25,0.0035796706816947697
a107,5,3,15,13,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.23927286564272865,0.010155332940452871,4.333333333333333,0.002942175225418308
a108,2,5,6,17,0.026515151515151516,0.007575757575757576,0.01893939393939394,0.2094354819174963,0.007774346789318269,3.4,0.0019977450563755557
a109,1,4,6,15,0.01893939393939394,0.003787878787878788,0.015151515151515152,0.21266541223927588,0.007041276402125866,3.75,0.0018406977137270253
a110,7,3,21,3,0.03787878787878788,0.026515151515151516,0.011363636363636364,0.2553643156713332,0.00479165369457499,1.0,0.004667293805828934
a111,2,6,6,17,0.030303030303030304,0.007575757575757576,0.022727272727272728,0.21318453041398527,0.008863336017460593,2.8333333333333335,0.0019133768679206213
a112,4,4,18,11,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.2558630741003788,0.014568874444480637,2.75,0.009493278613846157
a113,3,4,13,19,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.23330702393480665,0.010133099186552983,4.75,0.0027396186992005725
a114,4,5,18,14,0.03409090909090909,0.015151515151515152,0.01893939393939394,0.2553643156713332,0.014627162652253188,2.8,0.0065938608820024815
a115,2,6,7,28,0.030303030303030304,0.007575757575757576,0.022727272727272728,0.20613988031375913,0.009821378387057371,4.666666666666667,0.0015578761874394137
a116,5,3,21,14,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.25686645870469405,0.01833052360047033,4.666666666666667,0.005475694809357629
a117,3,3,7,11,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.2050107886375492,0.004195299920149603,3.6666666666666665,0.001363258730677998
a118,6,3,24,10,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.2676238895595382,0.018289097456161942,3.3333333333333335,0.010724654835735162
a119,6,4,22,16,0.03787878787878788,0.022727272727272728,0.015151515151515152,0.2578777439751849,0.022734278910565692,4.0,0.005601915424441736
a120,3,4,10,15,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.20565446458303602,0.007100309843319286,3.75,0.0019771211418488765
a121,1,8,2,34,0.03409090909090909,0.003787878787878788,0.030303030303030304,0.1583104458482102,0.002909618592345408,4.25,0.000741336466535353
a122,2,5,10,18,0.026515151515151516,0.007575757575757576,0.01893939393939394,0.22091381777300834,0.011336411496403024,3.6,0.002673350287564674
a123,6,5,14,24,0.04166666666666667,0.022727272727272728,0.01893939393939394,0.23165675320847734,0.020509830160797826,4.8,0.0028251758310113484
a124,3,3,10,14,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.22822629606166192,0.01009715277786482,4.666666666666667,0.00298534335414998
a125,8,3,33,13,0.04166666666666667,0.030303030303030304,0.011363636363636364,0.27406253962216304,0.02356869461537844,4.333333333333333,0.005983906314625869
a126,5,4,16,15,0.03409090909090909,0.01893939393939394,0.015151515151515152,0.23949157941388288,0.01618739431747084,3.75,0.0034235162492732367
a127,1,7,5,26,0.030303030303030304,0.003787878787878788,0.026515151515151516,0.19985033400365207,0.010689644359271272,3.7142857142857144,0.0016593662907899598
a128,5,4,26,15,0.03409090909090909,0.01893939393939394,0.015151515151515152,0.2651860201202306,0.02547548885646195,3.75,0.0061390110931461815
a129,3,4,11,19,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.22942538343151303,0.012381343705878742,4.75,0.0023113426590752797
a130,5,3,20,14,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.25096148264251716,0.01676083960781651,4.666666666666667,0.005283131840543671
a131,7,4,26,15,0.04166666666666667,0.026515151515151516,0.015151515151515152,0.2651860201202306,0.018614553158668664,3.75,0.0056907097531326955
a132,4,5,15,22,0.03409090909090909,0.015151515151515152,0.01893939393939394,0.24081230503565063,0.02287468906686594,4.4,0.0036496371140023083
a133,5,1,18,6,0.022727272727272728,0.01893939393939394,0.003787878787878788,0.24349794412526757,0.004382579809114139,6.0,0.003023589904306235
a134,4,2,16,12,0.022727272727272728,0.015151515151515152,0.007575757575757576,0.24103384349474508,0.007183290983430688,6.0,0.003288309528103164
a135,2,8,5,33,0.03787878787878788,0.007575757575757576,0.030303030303030304,0.18754745016377086,0.014229218047887932,4.125,0.001595904817999479
a136,7,3,26,12,0.03787878787878788,0.026515151515151516,0.011363636363636364,0.2676238895595382,0.017281957178796357,4.0,0.0060307034437200695
a137,4,7,15,22,0.04166666666666667,0.015151515151515152,0.026515151515151516,0.23268542440389686,0.017339826952088633,3.142857142857143,0.0027548294533336795
a138,3,4,8,12,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.2097708469806148,0.005828199508782857,3.0,0.0018496479699077492
a139,4,2,13,11,0.022727272727272728,0.015151515151515152,0.007575757575757576,0.2241264224797159,0.006839708165844757,5.5,0.0020093342403335376
a140,3,5,11,20,0.030303030303030304,0.011363636363636364,0.01893939393939394,0.228624596752869,0.012626299768022044,4.0,0.0030522266734053986
a141,3,5,8,13,0.030303030303030304,0.011363636363636364,0.01893939393939394,0.2086017419417101,0.0065224964613829215,2.6,0.0019820149811448267
a142,3,4,17,17,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.24764063126539496,0.022025279795169005,4.25,0.00698997973140492
a143,6,3,13,13,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.24952741702741701,0.01306595340531577,4.333333333333333,0.00363717363831467
a144,1,6,5,23,0.026515151515151516,0.003787878787878788,0.022727272727272728,0.20485049873243774,0.007980105063328257,3.8333333333333335,0.0021220784484213863
a145,5,3,23,12,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.2528994091494091,0.014127476404892987,4.0,0.003983400912125525
a146,3,3,11,15,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.21815469432038956,0.011248179827318624,5.0,0.0024424140091449478
a147,3,6,10,27,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.22763144038122318,0.01939783285339951,4.5,0.002969669324945216
a148,4,3,16,16,0.026515151515151516,0.015151515151515152,0.011363636363636364,0.24304618541631529,0.021417011866167738,5.333333333333333,0.004310651958895869
a149,3,7,11,23,0.03787878787878788,0.011363636363636364,0.026515151515151516,0.22374362756514762,0.02096976517830065,3.2857142857142856,0.0022585485546622727
a150,2,4,6,15,0.022727272727272728,0.007575757575757576,0.015151515151515152,0.19833746243662975,0.0035831003459591976,3.75,0.0012668256088576141
a151,4,5,12,18,0.03409090909090909,0.015151515151515152,0.01893939393939394,0.23104390465501576,0.018524621440859822,3.6,0.0025122921193482654
a152,4,4,14,15,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.22054190898887868,0.012761818062194135,3.75,0.0024026839459555666
a153,3,3,15,13,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.23646551252598183,0.013622940090951583,4.333333333333333,0.003996669869726006
a154,4,4,13,14,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.22336213800408175,0.011848113345287126,3.5,0.003117416189597363
a155,1,5,4,19,0.022727272727272728,0.003787878787878788,0.01893939393939394,0.18795106734489805,0.0044649931590050205,3.8,0.0009987574189755668
a156,6,4,17,17,0.03787878787878788,0.022727272727272728,0.015151515151515152,0.24417873986839503,0.01541662915697731,4.25,0.0028769592704455615
a157,0,4,0,27,0.015151515151515152,0.0,0.015151515151515152,0.0,0.0,6.75,0.0005717703967708899
a158,2,9,3,28,0.04166666666666667,0.007575757575757576,0.03409090909090909,0.18031919330955806,0.007686276247285847,3.111111111111111,0.001385272501713039
a159,3,1,11,4,0.015151515151515152,0.011363636363636364,0.003787878787878788,0.22260304832522335,0.003331639415673262,4.0,0.0025120718580621424
a160,1,4,3,14,0.01893939393939394,0.003787878787878788,0.015151515151515152,0.1833476472209852,0.002789569121555813,3.5,0.000845967044575574
a161,5,3,18,11,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.24015012637835736,0.011812770085150767,3.6666666666666665,0.0036046328850496594
a162,5,3,12,15,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.23084034174342546,0.011873898951543269,5.0,0.0024553662170375577
a163,4,4,8,17,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.2149333780793994,0.012695031337911987,4.25,0.0034513139664610164
a164,3,4,7,11,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.21112311674358408,0.0053548648148276255,2.75,0.0014418386162040895
a165,4,5,18,27,0.03409090909090909,0.015151515151515152,0.01893939393939394,0.23309945540817426,0.02505417748054219,5.4,0.0034565471874753724
a166,4,5,16,18,0.03409090909090909,0.015151515151515152,0.01893939393939394,0.22922466131127547,0.020206687496397428,3.6,0.0038297981234091433
a167,3,2,12,6,0.01893939393939394,0.011363636363636364,0.007575757575757576,0.21761111950065437,0.0038495556745427126,3.0,0.0019081909423135318
a168,5,3,18,13,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.2521691894887275,0.017384343092779513,4.333333333333333,0.005005706760473421
a169,5,6,15,25,0.04166666666666667,0.01893939393939394,0.022727272727272728,0.23775298355606886,0.025727440445691526,4.166666666666667,0.004189382191499259
a170,3,4,9,14,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.21815469432038956,0.004990115064811283,3.5,0.0024413902762958324
a171,6,2,20,4,0.030303030303030304,0.022727272727272728,0.007575757575757576,0.2521691894887275,0.005468087844524067,2.0,0.004805388786010431
a172,6,4,25,11,0.03787878787878788,0.022727272727272728,0.015151515151515152,0.25511566492579146,0.016415551080868986,2.75,0.005176266543442082
a173,3,6,13,23,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.2354032236107708,0.016489078805027865,3.8333333333333335,0.003361727211088357
a174,4,3,19,15,0.026515151515151516,0.015151515151515152,0.011363636363636364,0.2490530303030303,0.01633282900246955,5.0,0.003520612325956163
a175,3,4,11,18,0.026515151515151516,0.011363636363636364,0.015151515151515152,0.2300296645116663,0.014107303616378377,4.5,0.004224640014001267
a176,4,5,14,25,0.03409090909090909,0.015151515151515152,0.01893939393939394,0.24015012637835736,0.01988035125276375,5.0,0.00347622232699469
a177,5,7,17,26,0.045454545454545456,0.01893939393939394,0.026515151515151516,0.24670789819094904,0.025520129322245552,3.7142857142857144,0.004028571349806303
a178,6,3,21,10,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.2601825103066414,0.015261277983115636,3.3333333333333335,0.005391729186424705
a179,2,6,7,23,0.030303030303030304,0.007575757575757576,0.022727272727272728,0.20926820118114048,0.007818228337102166,3.8333333333333335,0.0016398537112759907
a180,6,4,28,11,0.03787878787878788,0.022727272727272728,0.015151515151515152,0.2729206123737374,0.016734535647511095,2.75,0.005331978693992703
a181,5,3,17,19,0.030303030303030304,0.01893939393939394,0.011363636363636364,0.24349794412526757,0.01753604685041563,6.333333333333333,0.0028477520574418155
a182,3,3,9,9,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.21635325175787604,0.005208916758092252,3.0,0.0026059141659134557
a183,4,2,12,6,0.022727272727272728,0.015151515151515152,0.007575757575757576,0.22645098347345538,0.003886962898304264,3.0,0.002970430912495446
a184,1,8,0,16,0.03409090909090909,0.003787878787878788,0.030303030303030304,0.003787878787878788,0.0009462608344664852,2.0,0.0006932719751653203
a185,7,1,32,3,0.030303030303030304,0.026515151515151516,0.003787878787878788,0.2734903840070855,0.006014853622417159,3.0,0.00744595532078641
a186,6,3,26,16,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.26385074308035034,0.025055336876176833,5.333333333333333,0.006643166792034555
a187,4,5,14,13,0.03409090909090909,0.015151515151515152,0.01893939393939394,0.24147814551040356,0.016051526625422783,2.6,0.0035308692991360057
a188,5,2,12,7,0.026515151515151516,0.01893939393939394,0.007575757575757576,0.23372327197037276,0.007379889361919488,3.5,0.0023940840164241805
a189,3,5,13,21,0.030303030303030304,0.011363636363636364,0.01893939393939394,0.23104390465501576,0.013034598122138755,4.2,0.0036138261651769608
a190,3,6,14,24,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.23603944853944853,0.01691633800049585,4.0,0.003509454807417982
a191,4,7,19,28,0.04166666666666667,0.015151515151515152,0.026515151515151516,0.25636378461720927,0.02941924991673726,4.0,0.005454254521984789
a192,4,2,17,6,0.022727272727272728,0.015151515151515152,0.007575757575757576,0.25072132811367265,0.006708258646333257,3.0,0.004005747113322649
a193,4,6,11,24,0.03787878787878788,0.015151515151515152,0.022727272727272728,0.22684310638856095,0.01744301767267251,4.0,0.0027742807832452808
a194,2,4,7,19,0.022727272727272728,0.007575757575757576,0.015151515151515152,0.22091381777300834,0.008411578681467888,4.75,0.0025008716550759535
a195,4,4,15,12,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.24624416154021417,0.01306526118457396,3.0,0.0036063136262430157
