argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a36,107,121,12095,13666,0.8,0.37543859649122807,0.4245614035087719,0.6155507559395248,0.0020817622645335487,112.94214876033058,0.0032846006523205486
a37,115,108,13098,12300,0.7824561403508772,0.4035087719298246,0.37894736842105264,0.6263736263736264,0.00203514375468237,113.88888888888889,0.00352708720269619
a38,107,131,12089,14855,0.8350877192982457,0.37543859649122807,0.45964912280701753,0.6155507559395248,0.002262585948614233,113.3969465648855,0.003293440531856954
a39,104,122,11594,13830,0.7929824561403509,0.3649122807017544,0.4280701754385965,0.6115879828326181,0.0019606264324311413,113.36065573770492,0.0031469815556488764
a40,113,119,12858,13708,0.8140350877192982,0.39649122807017545,0.41754385964912283,0.6236323851203501,0.002263589228130965,115.19327731092437,0.0034928326621663282
a41,107,124,12245,14106,0.8105263157894737,0.37543859649122807,0.43508771929824563,0.6155507559395248,0.002196095856135278,113.75806451612904,0.003331337431423506
a42,122,110,13725,12425,0.8140350877192982,0.4280701754385965,0.3859649122807018,0.6361607142857143,0.002136377876686653,112.95454545454545,0.0036463584206582246
a43,120,115,13632,13084,0.8245614035087719,0.4210526315789474,0.4035087719298246,0.6333333333333333,0.0022528777633482222,113.77391304347826,0.003652370991009956
a44,120,107,13740,12248,0.7964912280701755,0.4210526315789474,0.37543859649122807,0.6333333333333333,0.0021540459438363904,114.46728971962617,0.003690600793021228
a45,114,104,12904,11766,0.7649122807017544,0.4,0.3649122807017544,0.625,0.0018881749858508344,113.13461538461539,0.003460509383312079
a46,103,116,11756,13249,0.768421052631579,0.36140350877192984,0.4070175438596491,0.6102783725910065,0.001956787428027174,114.21551724137932,0.003212408238837288
a47,107,121,12053,13823,0.8,0.37543859649122807,0.4245614035087719,0.6155507559395248,0.0021168925066593833,114.2396694214876,0.0032845404937520994
a48,119,110,13467,12512,0.8035087719298246,0.41754385964912283,0.3859649122807018,0.6319290465631929,0.002080824732644583,113.74545454545455,0.0035940548313665313
a49,114,113,12884,12720,0.7964912280701755,0.4,0.39649122807017545,0.625,0.0020432061430311946,112.56637168141593,0.0034507478195339053
a50,108,127,12465,14553,0.8245614035087719,0.37894736842105264,0.4456140350877193,0.6168831168831169,0.0023175028234582876,114.59055118110236,0.003416172355655449
a51,123,112,14027,12753,0.8245614035087719,0.43157894736842106,0.3929824561403509,0.6375838926174496,0.0022434377095229617,113.86607142857143,0.0037349217309664735
a52,120,102,13713,11665,0.7789473684210526,0.4210526315789474,0.35789473684210527,0.6333333333333333,0.0020161200705856607,114.36274509803921,0.003668285725703808
a53,121,103,13723,11757,0.7859649122807018,0.4245614035087719,0.36140350877192984,0.6347438752783965,0.0020368729160759637,114.14563106796116,0.0036581796238438356
a54,116,117,13107,13242,0.8175438596491228,0.4070175438596491,0.4105263157894737,0.6277533039647577,0.0021805258482602676,113.17948717948718,0.0035219803959089116
a55,116,113,13157,12946,0.8035087719298246,0.4070175438596491,0.39649122807017545,0.6277533039647577,0.0021512126387956175,114.56637168141593,0.0035570604424191945
a56,109,125,12465,14155,0.8210526315789474,0.3824561403508772,0.4385964912280702,0.6182212581344902,0.002185398778826841,113.24,0.0033654500033170934
a57,101,123,11357,13959,0.7859649122807018,0.3543859649122807,0.43157894736842106,0.6076759061833689,0.0019871031681763704,113.48780487804878,0.00312457464299546
a58,119,116,13499,13405,0.8245614035087719,0.41754385964912283,0.4070175438596491,0.6319290465631929,0.002298395218281713,115.5603448275862,0.00365135238257013
a59,115,103,13005,11654,0.7649122807017544,0.4035087719298246,0.36140350877192984,0.6263736263736264,0.0018512522307440136,113.14563106796116,0.003492236493591618
a60,123,106,14049,12064,0.8035087719298246,0.43157894736842106,0.3719298245614035,0.6375838926174496,0.0021536189710274775,113.81132075471699,0.0037507267140244817
a61,106,122,12137,13888,0.8,0.3719298245614035,0.4280701754385965,0.6142241379310345,0.0021186078914870615,113.8360655737705,0.0033095740251401565
a62,117,107,13279,12165,0.7859649122807018,0.4105263157894737,0.37543859649122807,0.6291390728476821,0.00202008089742815,113.69158878504673,0.00357032606043628
a63,107,102,12166,11589,0.7333333333333334,0.37543859649122807,0.35789473684210527,0.6155507559395248,0.0017585858756500466,113.61764705882354,0.003300694754697009
a64,111,122,12606,13858,0.8175438596491228,0.3894736842105263,0.4280701754385965,0.6209150326797386,0.002181979645995354,113.59016393442623,0.0034007477967205736
a65,106,125,11958,14198,0.8105263157894737,0.3719298245614035,0.4385964912280702,0.6142241379310345,0.0021302038971689583,113.584,0.0032533891922772655
a66,113,118,12882,13456,0.8105263157894737,0.39649122807017545,0.41403508771929826,0.6236323851203501,0.0021949382610077744,114.03389830508475,0.0034918986616629464
a67,109,112,12330,12817,0.775438596491228,0.3824561403508772,0.3929824561403509,0.6182212581344902,0.001973899553612357,114.4375,0.00335820010263449
a68,98,136,11195,15479,0.8210526315789474,0.34385964912280703,0.47719298245614034,0.6038135593220338,0.002173338288131525,113.81617647058823,0.003086879419820659
a69,118,106,13440,11992,0.7859649122807018,0.41403508771929826,0.3719298245614035,0.6305309734513275,0.0020429343518664307,113.13207547169812,0.0036078081248611693
a70,110,105,12550,11980,0.7543859649122807,0.3859649122807018,0.3684210526315789,0.6195652173913043,0.0018968314021845106,114.0952380952381,0.003399031192756149
a71,114,109,13106,12497,0.7824561403508772,0.4,0.3824561403508772,0.625,0.002070522253768506,114.65137614678899,0.0035395158438240497
a72,107,115,12225,13073,0.7789473684210526,0.37543859649122807,0.4035087719298246,0.6155507559395248,0.0020390091889563406,113.67826086956522,0.0033410805986210353
a73,116,110,13112,12470,0.7929824561403509,0.4070175438596491,0.3859649122807018,0.6277533039647577,0.002041318373304284,113.36363636363636,0.0035093825170005814
a74,110,124,12497,14073,0.8210526315789474,0.3859649122807018,0.43508771929824563,0.6195652173913043,0.0022179650972028865,113.49193548387096,0.0033800365160215596
a75,111,116,12550,13312,0.7964912280701755,0.3894736842105263,0.4070175438596491,0.6209150326797386,0.002106865171835556,114.75862068965517,0.0034092370342735006
a76,109,113,12378,12767,0.7789473684210526,0.3824561403508772,0.39649122807017545,0.6182212581344902,0.001959195232018062,112.98230088495575,0.0033442842372657954
a77,117,106,13379,12100,0.7824561403508772,0.4105263157894737,0.3719298245614035,0.6291390728476821,0.0020469736918487416,114.15094339622641,0.0035938340202207354
a78,110,120,12427,13517,0.8070175438596492,0.3859649122807018,0.4210526315789474,0.6195652173913043,0.0021254195890023776,112.64166666666667,0.003369203702248259
a79,122,108,13856,12296,0.8070175438596492,0.4280701754385965,0.37894736842105264,0.6361607142857143,0.0021537213547106002,113.85185185185185,0.003705799119050821
a80,101,125,11463,14263,0.7929824561403509,0.3543859649122807,0.4385964912280702,0.6076759061833689,0.002064407805107321,114.104,0.0031571164715960063
a81,117,121,13389,13797,0.8350877192982457,0.4105263157894737,0.4245614035087719,0.6291390728476821,0.002331365661631769,114.02479338842976,0.0036068095868412066
a82,115,121,13155,13804,0.8280701754385965,0.4035087719298246,0.4245614035087719,0.6263736263736264,0.002310761567818389,114.08264462809917,0.0035544381867282085
a83,104,127,11761,14461,0.8105263157894737,0.3649122807017544,0.4456140350877193,0.6115879828326181,0.0021131264910708436,113.86614173228347,0.0032084020956188717
a84,98,134,11145,15249,0.8140350877192982,0.34385964912280703,0.47017543859649125,0.6038135593220338,0.0021554053243763556,113.79850746268657,0.0030831874625516674
a85,124,113,14208,12839,0.8315789473684211,0.43508771929824563,0.39649122807017545,0.6390134529147982,0.00230340769836055,113.61946902654867,0.003772764060207324
a86,121,102,13756,11558,0.7824561403508772,0.4245614035087719,0.35789473684210527,0.6347438752783965,0.0020040036440192636,113.31372549019608,0.0036739229476512214
a87,128,109,14580,12494,0.8315789473684211,0.44912280701754387,0.3824561403508772,0.6447963800904978,0.0022918006803252563,114.62385321100918,0.003887918595408995
a88,114,111,12881,12594,0.7894736842105263,0.4,0.3894736842105263,0.625,0.002022716867922775,113.45945945945945,0.0034594919478499694
a89,118,111,13583,12546,0.8035087719298246,0.41403508771929826,0.3894736842105263,0.6305309734513275,0.0021481012567154912,113.02702702702703,0.0036271989632934505
a90,98,123,11082,13851,0.775438596491228,0.34385964912280703,0.43157894736842106,0.6038135593220338,0.001914339620843254,112.60975609756098,0.003038312284138189
a91,130,108,14796,12242,0.8350877192982457,0.456140350877193,0.37894736842105264,0.6477272727272727,0.002273522294929374,113.35185185185185,0.003898939498788595
a92,102,131,11677,14945,0.8175438596491228,0.35789473684210527,0.45964912280701753,0.6089743589743589,0.0022349877000539444,114.08396946564885,0.0032086864243300703
a93,115,114,13085,12964,0.8035087719298246,0.4035087719298246,0.4,0.6263736263736264,0.0021252276515535064,113.71929824561404,0.003521699204218431
a94,108,112,12236,12714,0.7719298245614036,0.37894736842105264,0.3929824561403509,0.6168831168831169,0.0019496391474572816,113.51785714285714,0.003339131616006993
a95,104,126,11833,14351,0.8070175438596492,0.3649122807017544,0.4421052631578947,0.6115879828326181,0.002133484077533874,113.89682539682539,0.003238886637595325
a96,117,111,13255,12600,0.8,0.4105263157894737,0.3894736842105263,0.6291390728476821,0.002096915988759392,113.51351351351352,0.003538319075522713
a97,128,105,14478,11837,0.8175438596491228,0.44912280701754387,0.3684210526315789,0.6447963800904978,0.002144089126413144,112.73333333333333,0.0038241205517730815
a98,110,114,12467,12867,0.7859649122807018,0.3859649122807018,0.4,0.6195652173913043,0.002003039718824207,112.86842105263158,0.003368678268183834
a99,116,115,13212,13048,0.8105263157894737,0.4070175438596491,0.4035087719298246,0.6277533039647577,0.002170171930300837,113.4608695652174,0.003534242328632116
a100,110,105,12429,12051,0.7543859649122807,0.3859649122807018,0.3684210526315789,0.6195652173913043,0.0018658282769726672,114.77142857142857,0.003370712546028659
a101,131,108,14918,12364,0.8385964912280702,0.45964912280701753,0.37894736842105264,0.6492027334851936,0.002309237857128208,114.48148148148148,0.003956781177743828
a102,95,144,10861,16399,0.8385964912280702,0.3333333333333333,0.5052631578947369,0.6,0.002295193711827636,113.88194444444444,0.003034545485188186
a103,107,122,12133,13844,0.8035087719298246,0.37543859649122807,0.4280701754385965,0.6155507559395248,0.0021064254490896976,113.47540983606558,0.003305755667565204
a104,118,109,13411,12448,0.7964912280701755,0.41403508771929826,0.3824561403508772,0.6305309734513275,0.0021339710499220484,114.20183486238533,0.0036184627826549914
a105,112,116,12680,13187,0.8,0.3929824561403509,0.4070175438596491,0.6222707423580786,0.002071241626708535,113.68103448275862,0.0034166618811618966
a106,117,107,13387,12111,0.7859649122807018,0.4105263157894737,0.37543859649122807,0.6291390728476821,0.0020400324858766954,113.18691588785046,0.0035932432349921883
a107,106,122,12095,13883,0.8,0.3719298245614035,0.4280701754385965,0.6142241379310345,0.00214223613291414,113.79508196721312,0.0033044505421820024
a108,106,113,12082,12915,0.768421052631579,0.3719298245614035,0.39649122807017545,0.6142241379310345,0.001953039802579127,114.29203539823008,0.003297221985377556
a109,129,118,14586,13403,0.8666666666666667,0.45263157894736844,0.41403508771929826,0.6462585034013606,0.0024464317607692495,113.58474576271186,0.003856736797121898
a110,104,108,11780,12215,0.743859649122807,0.3649122807017544,0.37894736842105264,0.6115879828326181,0.0017999746434593181,113.10185185185185,0.0032171567801973265
a111,116,116,13345,13358,0.8140350877192982,0.4070175438596491,0.4070175438596491,0.6277533039647577,0.0022816115441727943,115.15517241379311,0.0036253563239683224
a112,113,113,12790,12957,0.7929824561403509,0.39649122807017545,0.39649122807017545,0.6236323851203501,0.0021117851028424864,114.66371681415929,0.0034636047909839198
a113,129,102,14608,11565,0.8105263157894737,0.45263157894736844,0.35789473684210527,0.6462585034013606,0.0021418208875830535,113.38235294117646,0.0038609789062677277
a114,109,116,12486,13256,0.7894736842105263,0.3824561403508772,0.4070175438596491,0.6182212581344902,0.002092548831717508,114.27586206896552,0.0034110676398062287
a115,108,125,12180,14158,0.8175438596491228,0.37894736842105264,0.4385964912280702,0.6168831168831169,0.0021482941793683178,113.264,0.0032903542328975065
a116,114,112,13075,12828,0.7929824561403509,0.4,0.3929824561403509,0.625,0.00213887190048536,114.53571428571429,0.003537218557150757
a117,104,124,11851,14129,0.8,0.3649122807017544,0.43508771929824563,0.6115879828326181,0.002112194650680142,113.94354838709677,0.003241696772244727
a118,119,117,13564,13298,0.8280701754385965,0.41754385964912283,0.4105263157894737,0.6319290465631929,0.002264324738819031,113.65811965811966,0.0036465402105644884
a119,113,108,12962,12401,0.775438596491228,0.39649122807017545,0.37894736842105264,0.6236323851203501,0.0020378103805152293,114.82407407407408,0.003486493345646356
a120,110,116,12434,13142,0.7929824561403509,0.3859649122807018,0.4070175438596491,0.6195652173913043,0.002051850374818432,113.29310344827586,0.00336971081561854
a121,111,116,12665,13199,0.7964912280701755,0.3894736842105263,0.4070175438596491,0.6209150326797386,0.0021281657295273253,113.78448275862068,0.0034526537475075276
a122,116,115,13256,13093,0.8105263157894737,0.4070175438596491,0.4035087719298246,0.6277533039647577,0.002191742598800612,113.85217391304347,0.0035621714053720895
a123,119,106,13518,11994,0.7894736842105263,0.41754385964912283,0.3719298245614035,0.6319290465631929,0.0020045757238821944,113.15094339622641,0.003600881509580431
a124,111,126,12614,14393,0.8315789473684211,0.3894736842105263,0.4421052631578947,0.6209150326797386,0.002297819032373292,114.23015873015873,0.0034272098996459264
a125,104,110,11764,12589,0.7508771929824561,0.3649122807017544,0.3859649122807018,0.6115879828326181,0.0018424605441299312,114.44545454545455,0.003220937980517361
a126,99,112,11436,12808,0.7403508771929824,0.3473684210526316,0.3929824561403509,0.6050955414012739,0.0018848880720896742,114.35714285714286,0.003173549741064388
a127,116,126,13261,14356,0.8491228070175438,0.4070175438596491,0.4421052631578947,0.6277533039647577,0.0024258868928126085,113.93650793650794,0.0035725887893383363
a128,119,114,13512,12920,0.8175438596491228,0.41754385964912283,0.4,0.6319290465631929,0.002192150589565457,113.33333333333333,0.0036200407623920086
a129,112,110,12883,12550,0.7789473684210526,0.3929824561403509,0.3859649122807018,0.6222707423580786,0.0020517274318520916,114.0909090909091,0.0034898085568076595
a130,110,130,12352,14709,0.8421052631578948,0.3859649122807018,0.456140350877193,0.6195652173913043,0.002270078852733474,113.14615384615385,0.0033355124547273496
a131,111,118,12568,13266,0.8035087719298246,0.3894736842105263,0.41403508771929826,0.6209150326797386,0.0020675417329453056,112.42372881355932,0.003387045691950625
a132,115,113,13085,12902,0.8,0.4035087719298246,0.39649122807017545,0.6263736263736264,0.002109582602632814,114.17699115044248,0.0035232610908102367
a133,112,115,12646,13014,0.7964912280701755,0.3929824561403509,0.4035087719298246,0.6222707423580786,0.0020499178826403294,113.16521739130435,0.0034005547666120677
a134,130,102,14644,11554,0.8140350877192982,0.456140350877193,0.35789473684210527,0.6477272727272727,0.002115884030917563,113.27450980392157,0.0038726056684527197
a135,111,121,12691,13784,0.8140350877192982,0.3894736842105263,0.4245614035087719,0.6209150326797386,0.0022237781907041916,113.91735537190083,0.003447994712954877
a136,125,109,14062,12358,0.8210526315789474,0.4385964912280702,0.3824561403508772,0.6404494382022472,0.0021802358202735396,113.37614678899082,0.0037294912270654933
a137,123,106,14038,11953,0.8035087719298246,0.43157894736842106,0.3719298245614035,0.6375838926174496,0.002090851654059159,112.76415094339623,0.0037195063084976263
a138,120,115,13531,12964,0.8245614035087719,0.4210526315789474,0.4035087719298246,0.6333333333333333,0.0021714347682452906,112.7304347826087,0.003613702395344047
a139,118,113,13433,12785,0.8105263157894737,0.41403508771929826,0.39649122807017545,0.6305309734513275,0.002158609713385447,113.14159292035399,0.003610581320524907
a140,121,112,13702,12635,0.8175438596491228,0.4245614035087719,0.3929824561403509,0.6347438752783965,0.0021809678812862955,112.8125,0.0036715239906108164
a141,109,114,12305,12973,0.7824561403508772,0.3824561403508772,0.4,0.6182212581344902,0.0020147272980938036,113.79824561403508,0.003349602929407185
a142,121,118,13827,13432,0.8385964912280702,0.4245614035087719,0.41403508771929826,0.6347438752783965,0.002347975264137305,113.83050847457628,0.003703308877956335
a143,121,103,13725,11589,0.7859649122807018,0.4245614035087719,0.36140350877192984,0.6347438752783965,0.002002916839510294,112.51456310679612,0.0036582547291454355
a144,109,118,12494,13385,0.7964912280701755,0.3824561403508772,0.41403508771929826,0.6182212581344902,0.002107959585879181,113.4322033898305,0.0033888965017582714
a145,115,124,13022,14047,0.8385964912280702,0.4035087719298246,0.43508771929824563,0.6263736263736264,0.002296476606484983,113.28225806451613,0.0035012315479445
a146,117,115,13283,12963,0.8140350877192982,0.4105263157894737,0.4035087719298246,0.6291390728476821,0.002163762971483984,112.72173913043478,0.0035541891377689136
a147,115,110,13078,12582,0.7894736842105263,0.4035087719298246,0.3859649122807018,0.6263736263736264,0.0020798606434666808,114.38181818181818,0.0035178674764581638
a148,113,115,12880,13096,0.8,0.39649122807017545,0.4035087719298246,0.6236323851203501,0.0021442210317814212,113.87826086956522,0.0034734067122678533
a149,106,124,12125,14041,0.8070175438596492,0.3719298245614035,0.43508771929824563,0.6142241379310345,0.0021151969073118014,113.23387096774194,0.003295886189667387
a150,100,124,11277,14082,0.7859649122807018,0.3508771929824561,0.43508771929824563,0.6063829787234043,0.001980257162590948,113.56451612903226,0.0031044583391758532
a151,114,116,12815,13136,0.8070175438596492,0.4,0.4070175438596491,0.625,0.0021259751947193426,113.24137931034483,0.003449794169698078
a152,114,106,13026,12138,0.7719298245614036,0.4,0.3719298245614035,0.625,0.001996669442831684,114.50943396226415,0.003529001805198085
a153,100,121,11280,13695,0.775438596491228,0.3508771929824561,0.4245614035087719,0.6063829787234043,0.001945210766837985,113.18181818181819,0.0030802611765511265
a154,100,119,11403,13595,0.768421052631579,0.3508771929824561,0.41754385964912283,0.6063829787234043,0.0019586853597669323,114.24369747899159,0.003152578774276644
a155,111,121,12660,13714,0.8140350877192982,0.3894736842105263,0.4245614035087719,0.6209150326797386,0.00219678630650011,113.33884297520662,0.0034377867506042398
a156,97,120,11055,13729,0.7614035087719299,0.34035087719298246,0.4210526315789474,0.6025369978858351,0.0019145837313311747,114.40833333333333,0.0030723468450237325
a157,112,120,12793,13640,0.8140350877192982,0.3929824561403509,0.4210526315789474,0.6222707423580786,0.0021928356334701155,113.66666666666667,0.0034461332855984616
a158,99,115,11341,13053,0.7508771929824561,0.3473684210526316,0.4035087719298246,0.6050955414012739,0.0018746805397694354,113.50434782608696,0.0031262512500230127
a159,105,119,11927,13515,0.7859649122807018,0.3684210526315789,0.41754385964912283,0.6129032258064516,0.0020280567279626887,113.57142857142857,0.00326036325172314
a160,119,112,13535,12847,0.8105263157894737,0.41754385964912283,0.3929824561403509,0.6319290465631929,0.002202212822069177,114.70535714285714,0.0036256736111672495
a161,105,123,11779,13899,0.8,0.3684210526315789,0.43157894736842106,0.6129032258064516,0.00204925084663312,113.0,0.0032046177077225094
a162,126,98,14369,11218,0.7859649122807018,0.4421052631578947,0.34385964912280703,0.6418918918918919,0.0020588722070250583,114.46938775510205,0.0038198546463151426
a163,119,108,13516,12304,0.7964912280701755,0.41754385964912283,0.37894736842105264,0.6319290465631929,0.0020920746751708183,113.92592592592592,0.003610859028776927
a164,128,107,14547,12139,0.8245614035087719,0.44912280701754387,0.37543859649122807,0.6447963800904978,0.0022482748838817818,113.44859813084112,0.0038550479974525016
a165,129,107,14687,12072,0.8280701754385965,0.45263157894736844,0.37543859649122807,0.6462585034013606,0.0022070093067972267,112.82242990654206,0.003862100170270352
a166,100,120,11374,13704,0.7719298245614036,0.3508771929824561,0.4210526315789474,0.6063829787234043,0.001999580861031178,114.2,0.0031406168678289057
a167,121,103,13731,11726,0.7859649122807018,0.4245614035087719,0.36140350877192984,0.6347438752783965,0.0020196471764737404,113.84466019417475,0.0036636122983702466
a168,117,105,13373,12006,0.7789473684210526,0.4105263157894737,0.3684210526315789,0.6291390728476821,0.0020308720240214085,114.34285714285714,0.0036118783864787915
a169,129,102,14734,11571,0.8105263157894737,0.45263157894736844,0.35789473684210527,0.6462585034013606,0.002119134961369163,113.44117647058823,0.0038895295209580363
a170,94,124,10733,14115,0.7649122807017544,0.3298245614035088,0.43508771929824563,0.5987394957983193,0.0019086736510052266,113.83064516129032,0.0029823662565979917
a171,95,133,10799,15238,0.8,0.3333333333333333,0.4666666666666667,0.6,0.002087662454325624,114.57142857142857,0.0030154584782097187
a172,109,115,12157,13029,0.7859649122807018,0.3824561403508772,0.4035087719298246,0.6182212581344902,0.0019920538189077256,113.29565217391304,0.0032987406956778596
a173,118,109,13416,12532,0.7964912280701755,0.41403508771929826,0.3824561403508772,0.6305309734513275,0.0021278051403238706,114.97247706422019,0.003612078127051952
a174,126,109,14466,12497,0.8245614035087719,0.4421052631578947,0.3824561403508772,0.6418918918918919,0.002299177804369898,114.65137614678899,0.003875557552258795
a175,109,121,12358,13799,0.8070175438596492,0.3824561403508772,0.4245614035087719,0.6182212581344902,0.0021467936364387855,114.04132231404958,0.0033557825994054344
a176,104,130,11886,14802,0.8210526315789474,0.3649122807017544,0.456140350877193,0.6115879828326181,0.0022176723094336583,113.86153846153846,0.0032626517374592908
a177,108,115,12295,12951,0.7824561403508772,0.37894736842105264,0.4035087719298246,0.6168831168831169,0.0019880343603451973,112.61739130434782,0.0033292908676014507
a178,98,124,11167,14090,0.7789473684210526,0.34385964912280703,0.43508771929824563,0.6038135593220338,0.0019697468364256662,113.62903225806451,0.0030743269306744716
a179,116,104,13223,11780,0.7719298245614036,0.4070175438596491,0.3649122807017544,0.6277533039647577,0.0019775285728377426,113.26923076923077,0.003555021361371626
a180,116,111,13075,12473,0.7964912280701755,0.4070175438596491,0.3894736842105263,0.6277533039647577,0.002019129721973084,112.36936936936937,0.003492680806509204
a181,121,119,13744,13499,0.8421052631578948,0.4245614035087719,0.41754385964912283,0.6347438752783965,0.002331079581107129,113.43697478991596,0.0036715095260839983
a182,106,120,12026,13741,0.7929824561403509,0.3719298245614035,0.4210526315789474,0.6142241379310345,0.0020832846113381168,114.50833333333334,0.0032811676290941424
a183,118,114,13404,13000,0.8140350877192982,0.41403508771929826,0.4,0.6305309734513275,0.0021696538311697365,114.03508771929825,0.0035889012987070654
a184,121,100,13778,11381,0.775438596491228,0.4245614035087719,0.3508771929824561,0.6347438752783965,0.001993883988003855,113.81,0.0036862899020578357
