argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a43,33,58,1676,2923,0.364,0.132,0.232,0.5353319057815846,0.002484957312627125,50.39655172413793,0.0028743359355108446
a44,56,49,2780,2429,0.42,0.224,0.196,0.5630630630630631,0.003498516748347273,49.57142857142857,0.004418465395392488
a45,45,43,2304,2156,0.352,0.18,0.17200000000000001,0.5494505494505495,0.002752265734577645,50.13953488372093,0.003796015182464237
a46,59,45,2958,2204,0.41600000000000004,0.23600000000000002,0.18,0.5668934240362812,0.0033621892191709555,48.977777777777774,0.004668213340527779
a47,53,43,2657,2143,0.384,0.212,0.17200000000000001,0.5592841163310962,0.0029200533762210826,49.83720930232558,0.004199660363474609
a48,60,53,2968,2648,0.452,0.24,0.212,0.5681818181818182,0.004246289893160349,49.9622641509434,0.004665512366193406
a49,37,48,1787,2500,0.34,0.148,0.192,0.5399568034557235,0.002281601081861815,52.083333333333336,0.0030658297550739608
a50,50,50,2560,2476,0.4,0.2,0.2,0.5555555555555556,0.0034092424176108763,49.52,0.004187715848860105
a51,54,47,2765,2316,0.404,0.216,0.188,0.5605381165919282,0.003336281933042595,49.276595744680854,0.004359757421507501
a52,50,45,2498,2252,0.38,0.2,0.18,0.5555555555555556,0.0029367722479401405,50.044444444444444,0.003967198115618999
a53,53,49,2640,2431,0.40800000000000003,0.212,0.196,0.5592841163310962,0.0035054214960813486,49.61224489795919,0.0041516211046828955
a54,36,50,1750,2474,0.34400000000000003,0.14400000000000002,0.2,0.5387931034482759,0.0023178783069155704,49.48,0.0029585410935511233
a55,48,55,2389,2682,0.41200000000000003,0.192,0.22,0.5530973451327433,0.00315956307519029,48.763636363636365,0.003766922710184472
a56,49,51,2444,2560,0.4,0.196,0.20400000000000001,0.5543237250554324,0.0033111038455498547,50.19607843137255,0.003997043982936716
a57,62,54,3030,2703,0.464,0.248,0.216,0.5707762557077626,0.004436504495624566,50.05555555555556,0.004840559146375541
a58,50,48,2502,2316,0.392,0.2,0.192,0.5555555555555556,0.0028738949630387777,48.25,0.003914078067114318
a59,57,46,2853,2376,0.41200000000000003,0.228,0.184,0.5643340857787811,0.0033960923359558155,51.65217391304348,0.004471116457409691
a60,49,54,2403,2653,0.41200000000000003,0.196,0.216,0.5543237250554324,0.0034304281295033114,49.129629629629626,0.003883453935814953
a61,59,59,2994,2984,0.47200000000000003,0.23600000000000002,0.23600000000000002,0.5668934240362812,0.004659832328378581,50.57627118644068,0.004707667829013716
a62,47,50,2283,2494,0.388,0.188,0.2,0.5518763796909493,0.0031463923146287276,49.88,0.0037523094233884793
a63,40,56,1995,2793,0.384,0.16,0.224,0.5434782608695652,0.0029906975233099493,49.875,0.003392075087664351
a64,61,51,3066,2488,0.448,0.244,0.20400000000000001,0.5694760820045558,0.004111542913875707,48.78431372549019,0.004847066558122115
a65,49,63,2429,3108,0.448,0.196,0.252,0.5543237250554324,0.0039549104955422425,49.333333333333336,0.003929711675380247
a66,53,46,2668,2255,0.396,0.212,0.184,0.5592841163310962,0.003026952544387718,49.02173913043478,0.004116609109222503
a67,56,44,2791,2162,0.4,0.224,0.176,0.5630630630630631,0.003106082725389919,49.13636363636363,0.004410063492523625
a68,36,41,1822,2058,0.308,0.14400000000000002,0.164,0.5387931034482759,0.0019501999023987917,50.19512195121951,0.003115128990321467
a69,60,44,2973,2207,0.41600000000000004,0.24,0.176,0.5681818181818182,0.003629562499337198,50.15909090909091,0.004751958180481372
a70,46,41,2321,2065,0.34800000000000003,0.184,0.164,0.5506607929515418,0.002460235172119241,50.36585365853659,0.0037952102879650258
a71,43,61,2110,3067,0.41600000000000004,0.17200000000000001,0.244,0.5470459518599562,0.0034654014781710643,50.278688524590166,0.0034671946173934157
a72,54,53,2678,2667,0.428,0.216,0.212,0.5605381165919282,0.0036403414332507747,50.320754716981135,0.004176353240998042
a73,47,63,2279,3118,0.44,0.188,0.252,0.5518763796909493,0.0036883577121748284,49.492063492063494,0.003688596063963095
a74,54,46,2715,2295,0.4,0.216,0.184,0.5605381165919282,0.003120075012641187,49.891304347826086,0.004258981736664174
a75,55,50,2797,2567,0.42,0.22,0.2,0.5617977528089888,0.0038183603143430076,51.34,0.004515999102076109
a76,46,59,2248,2953,0.42,0.184,0.23600000000000002,0.5506607929515418,0.0034558925323092773,50.05084745762712,0.003637490349613388
a77,47,52,2310,2589,0.396,0.188,0.20800000000000002,0.5518763796909493,0.0031637429716750106,49.78846153846154,0.003830360161665376
a78,58,55,2882,2706,0.452,0.232,0.22,0.5656108597285068,0.004003587604615246,49.2,0.0044918893586327405
a79,52,51,2546,2543,0.41200000000000003,0.20800000000000002,0.20400000000000001,0.5580357142857143,0.003326159395000083,49.86274509803921,0.004000972885696202
a80,42,55,2044,2655,0.388,0.168,0.22,0.5458515283842795,0.002890277285959949,48.27272727272727,0.003362033285228686
a81,45,42,2217,2082,0.34800000000000003,0.18,0.168,0.5494505494505495,0.002424841210564776,49.57142857142857,0.0036005713842370457
a82,61,43,3019,2051,0.41600000000000004,0.244,0.17200000000000001,0.5694760820045558,0.0032706174735213506,47.69767441860465,0.004699827901131734
a83,55,55,2752,2752,0.44,0.22,0.22,0.5617977528089888,0.00392467869892018,50.03636363636364,0.004331982924691773
a84,44,62,2210,3064,0.424,0.176,0.248,0.5482456140350878,0.003392672676811959,49.41935483870968,0.0035302047683682778
a85,42,57,2081,2915,0.396,0.168,0.228,0.5458515283842795,0.0031151444050864594,51.14035087719298,0.0034319907417784032
a86,45,55,2234,2681,0.4,0.18,0.22,0.5494505494505495,0.003102972969510571,48.74545454545454,0.0036142782268050017
a87,46,54,2242,2701,0.4,0.184,0.216,0.5506607929515418,0.0032365349417908837,50.01851851851852,0.0037305029149486742
a88,50,57,2578,2812,0.428,0.2,0.228,0.5555555555555556,0.0037474532712643057,49.333333333333336,0.004126431482456783
a89,46,49,2364,2453,0.38,0.184,0.196,0.5506607929515418,0.0031238528299175833,50.06122448979592,0.003940139749946841
a90,53,41,2638,2070,0.376,0.212,0.164,0.5592841163310962,0.002812073405235771,50.48780487804878,0.004262666189140472
a91,54,56,2665,2788,0.44,0.216,0.224,0.5605381165919282,0.0038156948189700815,49.785714285714285,0.004133028089468966
a92,57,47,2773,2332,0.41600000000000004,0.228,0.188,0.5643340857787811,0.0034259077732183793,49.61702127659574,0.004291166505285734
a93,53,44,2682,2149,0.388,0.212,0.176,0.5592841163310962,0.002946100175470779,48.84090909090909,0.004151659033866409
a94,47,56,2357,2833,0.41200000000000003,0.188,0.224,0.5518763796909493,0.003512532693481256,50.589285714285715,0.0038840252970657393
a95,46,49,2220,2423,0.38,0.184,0.196,0.5506607929515418,0.0028871689228677565,49.44897959183673,0.003599457557256417
a96,43,51,2246,2608,0.376,0.17200000000000001,0.20400000000000001,0.5470459518599562,0.003040088303557661,51.13725490196079,0.0036977372899399783
a97,50,49,2498,2417,0.396,0.2,0.196,0.5555555555555556,0.0031392115849725806,49.326530612244895,0.003946619815496263
a98,55,42,2741,2139,0.388,0.22,0.168,0.5617977528089888,0.003034148995391733,50.92857142857143,0.004317851426426863
a99,49,50,2490,2481,0.396,0.196,0.2,0.5543237250554324,0.0032456647239928983,49.62,0.004012841617681041
a100,51,43,2549,2194,0.376,0.20400000000000001,0.17200000000000001,0.5567928730512249,0.002923190090389782,51.02325581395349,0.004032036350083101
a101,54,59,2640,2937,0.452,0.216,0.23600000000000002,0.5605381165919282,0.0041154093733008655,49.779661016949156,0.0042542093739601425
a102,41,50,2028,2517,0.364,0.164,0.2,0.5446623093681917,0.0026862748342772413,50.34,0.0033992979953560583
a103,39,55,1927,2741,0.376,0.156,0.22,0.5422993492407809,0.0028146666709257637,49.836363636363636,0.0032923049970427156
a104,52,51,2568,2569,0.41200000000000003,0.20800000000000002,0.20400000000000001,0.5580357142857143,0.0032879542124626443,50.372549019607845,0.004038085802167955
a105,47,43,2298,2121,0.36,0.188,0.17200000000000001,0.5518763796909493,0.0025374660763354865,49.325581395348834,0.0036492802003359557
a106,64,38,3208,1867,0.40800000000000003,0.256,0.152,0.573394495412844,0.003009498667351996,49.13157894736842,0.004895633187588374
a107,48,54,2294,2783,0.40800000000000003,0.192,0.216,0.5530973451327433,0.003375793504740874,51.53703703703704,0.0037785753755513033
a108,53,47,2635,2311,0.4,0.212,0.188,0.5592841163310962,0.003247635088466149,49.170212765957444,0.0041494062684692915
a109,64,43,3134,2133,0.428,0.256,0.17200000000000001,0.573394495412844,0.0035875123246565687,49.604651162790695,0.004871106282968499
a110,61,49,3012,2537,0.44,0.244,0.196,0.5694760820045558,0.003879224870147695,51.775510204081634,0.004674934533907965
a111,41,34,2086,1628,0.3,0.164,0.136,0.5446623093681917,0.0017791500949209183,47.88235294117647,0.0034363822422279378
a112,54,55,2714,2722,0.436,0.216,0.22,0.5605381165919282,0.0038997820747403555,49.49090909090909,0.004299226724041282
a113,51,42,2540,2038,0.372,0.20400000000000001,0.168,0.5567928730512249,0.0027410010384681786,48.523809523809526,0.004106086432632539
a114,49,48,2478,2466,0.388,0.196,0.192,0.5543237250554324,0.003197919967243945,51.375,0.003993603926498791
a115,50,45,2526,2269,0.38,0.2,0.18,0.5555555555555556,0.002961888641880923,50.422222222222224,0.003986780684573383
a116,37,52,1852,2599,0.356,0.148,0.20800000000000002,0.5399568034557235,0.0026281561610872663,49.98076923076923,0.0031657418035007066
a117,46,45,2354,2217,0.364,0.184,0.18,0.5506607929515418,0.0026789543826577426,49.266666666666666,0.0037994816861255565
a118,51,33,2570,1666,0.336,0.20400000000000001,0.132,0.5567928730512249,0.0021155279717926597,50.484848484848484,0.00405493441288401
a119,44,49,2082,2349,0.372,0.176,0.196,0.5482456140350878,0.002609340187172503,47.93877551020408,0.0033928373805582083
a120,44,56,2125,2859,0.4,0.176,0.224,0.5482456140350878,0.003198377000187959,51.05357142857143,0.003597324193222256
a121,46,56,2338,2726,0.40800000000000003,0.184,0.224,0.5506607929515418,0.003245802310008847,48.67857142857143,0.003821906409191734
a122,42,54,2058,2662,0.384,0.168,0.216,0.5458515283842795,0.00290432943065268,49.2962962962963,0.0034296721136887636
a123,61,55,3012,2751,0.464,0.244,0.22,0.5694760820045558,0.004303474266324672,50.018181818181816,0.004738401095637073
a124,34,44,1636,2196,0.312,0.136,0.176,0.5364806866952789,0.0019112399398269763,49.90909090909091,0.002831715333026903
a125,70,43,3486,2109,0.452,0.28,0.17200000000000001,0.5813953488372093,0.0038864132300903548,49.04651162790697,0.005338315195071027
a126,42,49,2168,2437,0.364,0.168,0.196,0.5458515283842795,0.0027455380455252334,49.734693877551024,0.0036018988595098713
a127,38,49,1869,2429,0.34800000000000003,0.152,0.196,0.5411255411255411,0.002262427065107379,49.57142857142857,0.0031312799091052167
a128,46,46,2236,2265,0.368,0.184,0.184,0.5506607929515418,0.002629037271120641,49.23913043478261,0.003569881376981111
a129,49,51,2444,2559,0.4,0.196,0.20400000000000001,0.5543237250554324,0.003278214192724245,50.1764705882353,0.004006442148501299
a130,52,42,2638,2100,0.376,0.20800000000000002,0.168,0.5580357142857143,0.0028901401087159605,50.0,0.0042067252587125615
a131,44,55,2173,2737,0.396,0.176,0.22,0.5482456140350878,0.003098977910861979,49.763636363636365,0.003529584012328503
a132,48,59,2332,2923,0.428,0.192,0.23600000000000002,0.5530973451327433,0.0034799682964551672,49.54237288135593,0.0036808593106544447
a133,46,57,2346,2798,0.41200000000000003,0.184,0.228,0.5506607929515418,0.0032885156404439684,49.08771929824562,0.0036953510617001024
a134,40,50,2005,2468,0.36,0.16,0.2,0.5434782608695652,0.0027031224045158363,49.36,0.0034240934411712562
a135,44,63,2286,3162,0.428,0.176,0.252,0.5482456140350878,0.003769311858436779,50.19047619047619,0.0036817963267016802
a136,52,46,2631,2322,0.392,0.20800000000000002,0.184,0.5580357142857143,0.0031680754789244485,50.47826086956522,0.004249694154600375
a137,49,54,2480,2625,0.41200000000000003,0.196,0.216,0.5543237250554324,0.0034347714021271355,48.611111111111114,0.003933162272944489
a138,50,47,2425,2412,0.388,0.2,0.188,0.5555555555555556,0.0029621044354051773,51.319148936170215,0.00390744876478747
a139,52,52,2636,2532,0.41600000000000004,0.20800000000000002,0.20800000000000002,0.5580357142857143,0.003442005832462883,48.69230769230769,0.004069605068802381
a140,52,44,2595,2220,0.384,0.20800000000000002,0.176,0.5580357142857143,0.003136676186823527,50.45454545454545,0.004117249907374955
a141,53,49,2634,2424,0.40800000000000003,0.212,0.196,0.5592841163310962,0.0033763705033353296,49.46938775510204,0.004207246844986295
a142,56,64,2782,3148,0.48,0.224,0.256,0.5630630630630631,0.004651743275716812,49.1875,0.004428880443506722
a143,46,54,2276,2686,0.4,0.184,0.216,0.5506607929515418,0.0032825765686465462,49.74074074074074,0.003770099357158907
a144,47,61,2409,3043,0.432,0.188,0.244,0.5518763796909493,0.0038053220477686136,49.885245901639344,0.003974902456511593
a145,49,61,2431,3058,0.44,0.196,0.244,0.5543237250554324,0.003908597808736066,50.131147540983605,0.003956304437632891
a146,47,56,2374,2822,0.41200000000000003,0.188,0.224,0.5518763796909493,0.003534200586722128,50.392857142857146,0.003789443392126047
a147,53,61,2655,3058,0.456,0.212,0.244,0.5592841163310962,0.004139832341779692,50.131147540983605,0.004166535663543265
a148,45,48,2233,2381,0.372,0.18,0.192,0.5494505494505495,0.0028157053894234153,49.604166666666664,0.0036915947010207964
a149,46,54,2271,2671,0.4,0.184,0.216,0.5506607929515418,0.0032727469651409376,49.46296296296296,0.0037507958207940303
a150,51,54,2584,2681,0.42,0.20400000000000001,0.216,0.5567928730512249,0.0036899297315051865,49.648148148148145,0.004189737858931933
a151,46,48,2276,2397,0.376,0.184,0.192,0.5506607929515418,0.0027431384864653563,49.9375,0.0036625305824670856
a152,43,53,2143,2663,0.384,0.17200000000000001,0.212,0.5470459518599562,0.0029484876057633913,50.24528301886792,0.003543825786404675
a153,55,50,2719,2450,0.42,0.22,0.2,0.5617977528089888,0.003459837740532657,49.0,0.004300836844416988
a154,52,45,2599,2212,0.388,0.20800000000000002,0.18,0.5580357142857143,0.0030591588528088597,49.15555555555556,0.004197606166156445
a155,47,49,2323,2528,0.384,0.188,0.196,0.5518763796909493,0.0029518608299265196,51.59183673469388,0.00373658948025595
a156,53,45,2653,2202,0.392,0.212,0.18,0.5592841163310962,0.0030849420114163304,48.93333333333333,0.004207090651799066
a157,50,53,2427,2536,0.41200000000000003,0.2,0.212,0.5555555555555556,0.0033359716887431464,47.84905660377358,0.0039156608585796246
a158,53,47,2652,2250,0.4,0.212,0.188,0.5592841163310962,0.0031990896170930078,47.87234042553192,0.004091294955252054
a159,58,57,2804,2888,0.46,0.232,0.228,0.5656108597285068,0.004373786320888284,50.666666666666664,0.004487386423240979
a160,54,47,2627,2304,0.404,0.216,0.188,0.5605381165919282,0.0032378754282853667,49.02127659574468,0.00425494289309835
a161,58,40,2839,1931,0.392,0.232,0.16,0.5656108597285068,0.0030196554345136295,48.275,0.004451567379063184
a162,55,45,2771,2275,0.4,0.22,0.18,0.5617977528089888,0.003256177398942889,50.55555555555556,0.004395958247718286
a163,54,46,2685,2221,0.4,0.216,0.184,0.5605381165919282,0.0030625880403387794,48.28260869565217,0.00416688770489535
a164,51,55,2524,2760,0.424,0.20400000000000001,0.22,0.5567928730512249,0.003756104559883385,50.18181818181818,0.003989784830330394
a165,56,53,2761,2585,0.436,0.224,0.212,0.5630630630630631,0.003732435428597167,48.77358490566038,0.0042710608059727045
a166,58,48,2900,2354,0.424,0.232,0.192,0.5656108597285068,0.0038342078265648717,49.041666666666664,0.004688718698252806
a167,44,73,2174,3718,0.468,0.176,0.292,0.5482456140350878,0.004127767528136806,50.93150684931507,0.003526367579810633
a168,46,53,2335,2705,0.396,0.184,0.212,0.5506607929515418,0.0034314085026383124,51.0377358490566,0.003921058555327605
a169,62,43,3052,2165,0.42,0.248,0.17200000000000001,0.5707762557077626,0.0033276556192759726,50.348837209302324,0.00473140648220007
a170,51,54,2490,2631,0.42,0.20400000000000001,0.216,0.5567928730512249,0.0036091477939047796,48.72222222222222,0.0040281937097580885
a171,60,42,3023,2085,0.40800000000000003,0.24,0.168,0.5681818181818182,0.003360432779698699,49.642857142857146,0.004743204962389384
a172,50,51,2527,2587,0.404,0.2,0.20400000000000001,0.5555555555555556,0.003321774680835072,50.72549019607843,0.0040230084747015105
a173,48,46,2410,2347,0.376,0.192,0.184,0.5530973451327433,0.002848949976631223,51.02173913043478,0.003876774331522646
a174,42,51,2111,2547,0.372,0.168,0.20400000000000001,0.5458515283842795,0.0026738065792676754,49.94117647058823,0.00345179264369503
a175,42,48,2169,2399,0.36,0.168,0.192,0.5458515283842795,0.0026587094995595886,49.979166666666664,0.003628997589814737
a176,52,32,2618,1606,0.336,0.20800000000000002,0.128,0.5580357142857143,0.0021995934660546,50.1875,0.004163609302569603
a177,43,49,2176,2403,0.368,0.17200000000000001,0.196,0.5470459518599562,0.0026340720296838213,49.04081632653061,0.0034685201598614506
a178,44,42,2159,2128,0.34400000000000003,0.176,0.168,0.5482456140350878,0.002389306029768189,50.666666666666664,0.0035819516958747
a179,46,52,2252,2585,0.392,0.184,0.20800000000000002,0.5506607929515418,0.0029908077274731397,49.71153846153846,0.003608988025969788
a180,39,63,1977,3116,0.40800000000000003,0.156,0.252,0.5422993492407809,0.003192993517829704,49.46031746031746,0.0032275986741553794
a181,49,50,2418,2558,0.396,0.196,0.2,0.5543237250554324,0.0032766444401944824,51.16,0.003918337439544417
a182,56,47,2821,2315,0.41200000000000003,0.224,0.188,0.5630630630630631,0.0034330266823051534,49.255319148936174,0.004429754178210793
a183,37,61,1861,2962,0.392,0.148,0.244,0.5399568034557235,0.0028342290895204667,48.557377049180324,0.003099168085031717
a184,64,52,3113,2647,0.464,0.256,0.20800000000000002,0.573394495412844,0.0041378004073475685,50.90384615384615,0.004806494685420347
a185,45,55,2222,2712,0.4,0.18,0.22,0.5494505494505495,0.0030364817074798756,49.30909090909091,0.0035471441925401773
a186,56,59,2736,2923,0.46,0.224,0.23600000000000002,0.5630630630630631,0.004147391473215134,49.54237288135593,0.004313950786139687
a187,56,57,2779,2806,0.452,0.224,0.228,0.5630630630630631,0.003980108552660546,49.228070175438596,0.0043660798626198125
a188,55,60,2612,3004,0.46,0.22,0.24,0.5617977528089888,0.004223202010639066,50.06666666666667,0.004165511115022362
a189,45,50,2296,2495,0.38,0.18,0.2,0.5494505494505495,0.0028659145699412034,49.9,0.0037656690190221906
a190,50,44,2416,2206,0.376,0.2,0.176,0.5555555555555556,0.002777455259546473,50.13636363636363,0.003862531548875989
a191,57,48,2876,2310,0.42,0.228,0.192,0.5643340857787811,0.0035212870788927345,48.125,0.0045025803059184095
a192,45,50,2333,2524,0.38,0.18,0.2,0.5494505494505495,0.002942228093371966,50.48,0.003718580099219181
a193,48,61,2425,3080,0.436,0.192,0.244,0.5530973451327433,0.0038833912611841662,50.49180327868852,0.00396921951917128
a194,57,36,2829,1775,0.372,0.228,0.14400000000000002,0.5643340857787811,0.0027304507107877825,49.30555555555556,0.004495701536075668
a195,37,67,1845,3329,0.41600000000000004,0.148,0.268,0.5399568034557235,0.003173577987728329,49.6865671641791,0.0030534842965100977
a196,47,62,2290,3090,0.436,0.188,0.248,0.5518763796909493,0.00371506554081995,49.83870967741935,0.0036947354990662477
a197,52,41,2636,2012,0.372,0.20800000000000002,0.164,0.5580357142857143,0.002774757335718451,49.073170731707314,0.004149119547148895
a198,41,51,2037,2521,0.368,0.164,0.20400000000000001,0.5446623093681917,0.0026720836780656097,49.431372549019606,0.003355819532571641
a199,52,53,2574,2578,0.42,0.20800000000000002,0.212,0.5580357142857143,0.003502894623460723,48.64150943396226,0.004099264631401782
a200,54,43,2687,2176,0.388,0.216,0.17200000000000001,0.5605381165919282,0.0029634795656803205,50.604651162790695,0.004209967930273527
a201,43,49,2077,2449,0.368,0.17200000000000001,0.196,0.5470459518599562,0.0026241561917536254,49.97959183673469,0.003411339028216529
a202,42,63,2127,3165,0.42,0.168,0.252,0.5458515283842795,0.003463876308324555,50.23809523809524,0.003505049860178088
a203,39,49,1873,2518,0.352,0.156,0.196,0.5422993492407809,0.0024826418566878867,51.38775510204081,0.003129247652712091
a204,47,47,2337,2301,0.376,0.188,0.188,0.5518763796909493,0.0028776924755719202,48.95744680851064,0.0037709220069039604
a205,46,56,2285,2745,0.40800000000000003,0.184,0.224,0.5506607929515418,0.0032191650662038605,49.017857142857146,0.0036806947666732474
a206,45,52,2241,2613,0.388,0.18,0.20800000000000002,0.5494505494505495,0.003307036351855255,50.25,0.0037689953578780282
a207,57,49,2814,2426,0.424,0.228,0.196,0.5643340857787811,0.003610633291427054,49.51020408163265,0.004446596003625308
a208,46,37,2312,1872,0.332,0.184,0.148,0.5506607929515418,0.00226767671092922,50.5945945945946,0.0037684912179697947
a209,50,52,2489,2576,0.40800000000000003,0.2,0.20800000000000002,0.5555555555555556,0.0030844028270280645,49.53846153846154,0.003865928853007115
a210,43,54,2084,2689,0.388,0.17200000000000001,0.216,0.5470459518599562,0.0029554630257901562,49.7962962962963,0.003446648686708276
a211,55,51,2696,2477,0.424,0.22,0.20400000000000001,0.5617977528089888,0.0034263999647099756,48.568627450980394,0.00418445043097573
a212,49,49,2391,2406,0.392,0.196,0.196,0.5543237250554324,0.0031423283184240343,49.10204081632653,0.003899778527929386
a213,55,57,2710,2884,0.448,0.22,0.228,0.5617977528089888,0.0041835565592567535,50.59649122807018,0.00428248189682251
a214,58,58,2943,2859,0.464,0.232,0.232,0.5656108597285068,0.004475421869002005,49.293103448275865,0.004668559137914967
a215,52,50,2603,2471,0.40800000000000003,0.20800000000000002,0.2,0.5580357142857143,0.003157509497319377,49.42,0.004049591808600178
a216,52,51,2563,2505,0.41200000000000003,0.20800000000000002,0.20400000000000001,0.5580357142857143,0.0033867047021360875,49.11764705882353,0.004103352204213588
a217,51,47,2532,2324,0.392,0.20400000000000001,0.188,0.5567928730512249,0.0030878153920684253,49.4468085106383,0.004055914571141638
a218,56,45,2779,2214,0.404,0.224,0.18,0.5630630630630631,0.0032707341436856363,49.2,0.004351469100135185
