argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a41,7,2,21,6,0.026162790697674417,0.020348837209302327,0.005813953488372093,0.22887558216899534,0.005691938295749841,3.0,0.0028292071753248703
a42,3,5,13,26,0.023255813953488372,0.00872093023255814,0.014534883720930232,0.20500595947556616,0.012851170960011633,5.2,0.0020215259036470094
a43,5,4,15,13,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.2114320835894284,0.009041819662476285,3.25,0.0030641241847395298
a44,3,3,10,15,0.01744186046511628,0.00872093023255814,0.00872093023255814,0.2043969102792632,0.009252466447308667,5.0,0.0023616380688013423
a45,2,5,6,13,0.020348837209302327,0.005813953488372093,0.014534883720930232,0.18191433104177684,0.00149112557019449,2.6,0.0010369430765185751
a46,3,6,10,28,0.026162790697674417,0.00872093023255814,0.01744186046511628,0.2039122703023118,0.012426238964141335,4.666666666666667,0.0018256653990072376
a47,4,3,17,14,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.2307176391683434,0.013499287657605137,4.666666666666667,0.004204371515024553
a48,4,2,13,5,0.01744186046511628,0.011627906976744186,0.005813953488372093,0.20685508117859291,0.003109233552399191,2.5,0.002284572307037089
a49,5,2,22,9,0.020348837209302327,0.014534883720930232,0.005813953488372093,0.23822714681440443,0.010122375349981626,4.5,0.004635054538208134
a50,3,6,10,19,0.026162790697674417,0.00872093023255814,0.01744186046511628,0.20735382760699217,0.009714951784190962,3.1666666666666665,0.0028264130689608404
a51,6,4,26,12,0.029069767441860465,0.01744186046511628,0.011627906976744186,0.24072778166550035,0.015793231358361803,3.0,0.004664203281126855
a52,2,5,6,13,0.020348837209302327,0.005813953488372093,0.014534883720930232,0.19815668202764977,0.0020768476768671692,2.6,0.0016621621091514154
a53,5,4,19,14,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.23164983164983166,0.011220423919645721,3.5,0.0038037697863681458
a54,7,4,24,14,0.03197674418604651,0.020348837209302327,0.011627906976744186,0.24553890078515347,0.0157983154181734,3.5,0.004265027266752403
a55,3,5,15,16,0.023255813953488372,0.00872093023255814,0.014534883720930232,0.2267633487145682,0.013097011860002257,3.2,0.004866991799586014
a56,5,2,20,9,0.020348837209302327,0.014534883720930232,0.005813953488372093,0.24694903086862885,0.008113551843055367,4.5,0.003690265681652749
a57,5,5,14,12,0.029069767441860465,0.014534883720930232,0.014534883720930232,0.23417290673927843,0.011826157094505952,2.4,0.0032648156610772658
a58,7,3,23,12,0.029069767441860465,0.020348837209302327,0.00872093023255814,0.23658872077028886,0.01348834529717654,4.0,0.004191542432044459
a59,4,3,14,8,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.21594475831763968,0.005906831078242977,2.6666666666666665,0.0024661034507228044
a60,4,4,12,14,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.21924792861695347,0.010852240282273464,3.5,0.002835700849452558
a61,2,8,10,31,0.029069767441860465,0.005813953488372093,0.023255813953488372,0.21785940468651044,0.012710170068864431,3.875,0.0020295658705520524
a62,4,1,14,2,0.014534883720930232,0.011627906976744186,0.0029069767441860465,0.23417290673927843,0.0015976584185969272,2.0,0.0029367815533693593
a63,3,4,9,12,0.020348837209302327,0.00872093023255814,0.011627906976744186,0.21772151898734177,0.006146904422915735,3.0,0.003097795465679185
a64,3,5,15,16,0.023255813953488372,0.00872093023255814,0.014534883720930232,0.23626373626373626,0.016292924127937387,3.2,0.006042036323701112
a65,6,2,25,8,0.023255813953488372,0.01744186046511628,0.005813953488372093,0.25091174325309995,0.012120595528456835,4.0,0.007944286945589641
a66,4,4,12,18,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.2254259501965924,0.013854704076607651,4.5,0.002351915348143899
a67,4,3,18,10,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.23306233062330622,0.01035761959185042,3.3333333333333335,0.005012170024898173
a68,5,3,26,12,0.023255813953488372,0.014534883720930232,0.00872093023255814,0.2474820143884892,0.015860767902741362,4.0,0.006123407418530043
a69,7,3,29,8,0.029069767441860465,0.020348837209302327,0.00872093023255814,0.2654320987654321,0.016530130487918085,2.6666666666666665,0.008434540842447422
a70,4,5,19,17,0.026162790697674417,0.011627906976744186,0.014534883720930232,0.23133826496301277,0.016754308481895762,3.4,0.004413232249709442
a71,1,3,4,12,0.011627906976744186,0.0029069767441860465,0.00872093023255814,0.18445040214477212,0.003345348328812733,4.0,0.0009797795685410446
a72,2,4,11,17,0.01744186046511628,0.005813953488372093,0.011627906976744186,0.22963951935914553,0.014474395554564562,4.25,0.0029020883520544404
a73,4,5,13,16,0.026162790697674417,0.011627906976744186,0.014534883720930232,0.22557377049180327,0.013235677409711245,3.2,0.0032074244362831753
a74,5,4,22,12,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.2474820143884892,0.019419033857899434,3.0,0.007134895983186776
a75,4,5,8,14,0.026162790697674417,0.011627906976744186,0.014534883720930232,0.21393034825870647,0.011558059635791448,2.8,0.001920725280272653
a76,5,1,21,2,0.01744186046511628,0.014534883720930232,0.0029069767441860465,0.24259520451339917,0.0006439035610504866,2.0,0.0053314497663817725
a77,5,2,18,3,0.020348837209302327,0.014534883720930232,0.005813953488372093,0.23938761308281142,0.0027680866768785986,1.5,0.004501649350421662
a78,8,2,29,6,0.029069767441860465,0.023255813953488372,0.005813953488372093,0.252014652014652,0.013292902048756059,3.0,0.010106845498309489
a79,2,3,5,14,0.014534883720930232,0.005813953488372093,0.00872093023255814,0.18705818379554107,0.004905431373068067,4.666666666666667,0.000995136261068739
a80,3,5,12,12,0.023255813953488372,0.00872093023255814,0.014534883720930232,0.2119531731361676,0.010448934546289647,2.4,0.002265461138418488
a81,1,5,4,20,0.01744186046511628,0.0029069767441860465,0.014534883720930232,0.19079312257348863,0.008595813154816879,4.0,0.0013767704137908291
a82,4,4,20,15,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.23529411764705882,0.023702846115326786,3.75,0.004434297788390761
a83,4,2,9,10,0.01744186046511628,0.011627906976744186,0.005813953488372093,0.1943502824858757,0.003684112329213247,5.0,0.0015228617817175682
a84,9,2,25,7,0.03197674418604651,0.026162790697674417,0.005813953488372093,0.24536376604850213,0.013262920719264963,3.5,0.003234772160627185
a85,2,5,7,18,0.020348837209302327,0.005813953488372093,0.014534883720930232,0.18880351262349068,0.006902051953710166,3.6,0.00121927770722926
a86,3,5,12,14,0.023255813953488372,0.00872093023255814,0.014534883720930232,0.20735382760699217,0.011319371794775018,2.8,0.00239874959402825
a87,4,4,8,14,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.20294985250737463,0.007435265792744563,3.5,0.0017626452740999998
a88,5,3,17,14,0.023255813953488372,0.014534883720930232,0.00872093023255814,0.21473158551810237,0.01388697153005673,4.666666666666667,0.002978538728196236
a89,2,5,6,19,0.020348837209302327,0.005813953488372093,0.014534883720930232,0.19100499722376457,0.005823583810340127,3.8,0.0016254502300925358
a90,3,2,12,7,0.014534883720930232,0.00872093023255814,0.005813953488372093,0.2123456790123457,0.006344132240988843,3.5,0.0027294128584743962
a91,3,5,13,18,0.023255813953488372,0.00872093023255814,0.014534883720930232,0.20911854103343466,0.015496754393588474,3.6,0.004604995701029717
a92,3,5,9,19,0.023255813953488372,0.00872093023255814,0.014534883720930232,0.19545454545454546,0.005360930920814347,3.8,0.0017336735258902903
a93,7,2,19,10,0.026162790697674417,0.020348837209302327,0.005813953488372093,0.22366710013003901,0.009078247702159632,5.0,0.002986253811508693
a94,6,1,19,5,0.020348837209302327,0.01744186046511628,0.0029069767441860465,0.21117249846531613,0.003928103299887665,5.0,0.002863351202317879
a95,3,6,9,20,0.026162790697674417,0.00872093023255814,0.01744186046511628,0.20058309037900873,0.007459021662235735,3.3333333333333335,0.0014090463260325707
a96,4,4,14,8,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.2069795427196149,0.005521685014387415,2.0,0.0017550309146652176
a97,2,6,8,19,0.023255813953488372,0.005813953488372093,0.01744186046511628,0.19501133786848074,0.004398051820708591,3.1666666666666665,0.0012606983412420478
a98,3,5,10,20,0.023255813953488372,0.00872093023255814,0.014534883720930232,0.20886460230722526,0.006353368205916537,4.0,0.0012248647440537886
a99,5,6,24,29,0.03197674418604651,0.014534883720930232,0.01744186046511628,0.2357779300891021,0.030969053088716655,4.833333333333333,0.004359405603699932
a100,4,3,12,17,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.22586999343401182,0.014967551986363167,5.666666666666667,0.002232969380134799
a101,2,9,7,31,0.03197674418604651,0.005813953488372093,0.026162790697674417,0.19953596287703015,0.013978622091366778,3.4444444444444446,0.0012598037830785082
a102,5,3,18,10,0.023255813953488372,0.014534883720930232,0.00872093023255814,0.2245430809399478,0.011521462418717517,3.3333333333333335,0.0027957841952554034
a103,8,2,33,9,0.029069767441860465,0.023255813953488372,0.005813953488372093,0.2536873156342183,0.0166041313061267,4.5,0.005388149356426307
a104,4,5,17,25,0.026162790697674417,0.011627906976744186,0.014534883720930232,0.2267633487145682,0.023939659542997208,5.0,0.003204283332743975
a105,4,3,15,13,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.2215067611075338,0.00928225411934769,4.333333333333333,0.00225551435518093
a106,4,2,15,6,0.01744186046511628,0.011627906976744186,0.005813953488372093,0.21799746514575413,0.0018120974331273625,3.0,0.0019451030123451385
a107,5,4,20,12,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.22468974526453298,0.00695692287486955,3.0,0.0027422330075615353
a108,5,7,14,29,0.03488372093023256,0.014534883720930232,0.020348837209302327,0.22841965471447542,0.022501379092982752,4.142857142857143,0.002099028899413683
a109,2,7,7,24,0.026162790697674417,0.005813953488372093,0.020348837209302327,0.19657142857142856,0.006667454732173715,3.4285714285714284,0.0009510771202011703
a110,5,2,24,7,0.020348837209302327,0.014534883720930232,0.005813953488372093,0.24106517168885774,0.007222498429764911,3.5,0.0029219028648173636
a111,5,5,21,15,0.029069767441860465,0.014534883720930232,0.014534883720930232,0.2370778773259821,0.015430566512558919,3.0,0.0027727024382938254
a112,5,1,22,3,0.01744186046511628,0.014534883720930232,0.0029069767441860465,0.23658872077028886,0.0026411860435863878,3.0,0.0025351224776305427
a113,6,1,25,2,0.020348837209302327,0.01744186046511628,0.0029069767441860465,0.23513328776486672,0.0018309199572485613,2.0,0.004681777673540172
a114,4,6,14,20,0.029069767441860465,0.011627906976744186,0.01744186046511628,0.21910828025477708,0.018117339536259654,3.3333333333333335,0.002712036876457158
a115,4,6,15,15,0.029069767441860465,0.011627906976744186,0.01744186046511628,0.2230869001297017,0.01049347594116161,2.5,0.0024812985811323214
a116,7,3,24,12,0.029069767441860465,0.020348837209302327,0.00872093023255814,0.2419127988748242,0.018401068012459377,4.0,0.005968692792782363
a117,6,2,28,7,0.023255813953488372,0.01744186046511628,0.005813953488372093,0.24483985765124555,0.012123484709979867,3.5,0.006876199815109244
a118,5,3,14,14,0.023255813953488372,0.014534883720930232,0.00872093023255814,0.2245430809399478,0.006033463444268518,4.666666666666667,0.002050611853668003
a119,2,6,7,24,0.023255813953488372,0.005813953488372093,0.01744186046511628,0.19534355479841,0.009544515436304203,4.0,0.0021882327442032763
a120,3,4,11,16,0.020348837209302327,0.00872093023255814,0.011627906976744186,0.22439660795825178,0.01034984880808662,4.0,0.0019295491160144316
a121,4,5,13,16,0.026162790697674417,0.011627906976744186,0.014534883720930232,0.2200895713371721,0.01572263513577175,3.2,0.0037013542657825843
a122,3,3,8,8,0.01744186046511628,0.00872093023255814,0.00872093023255814,0.20164126611957797,0.003168661626231464,2.6666666666666665,0.001493130170659925
a123,3,3,13,13,0.01744186046511628,0.00872093023255814,0.00872093023255814,0.23449216087252897,0.012062513059068124,4.333333333333333,0.004291549714318756
a124,3,3,12,12,0.01744186046511628,0.00872093023255814,0.00872093023255814,0.22857142857142856,0.010149804668865899,4.0,0.0021973161999619016
a125,4,3,16,10,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.22887558216899534,0.007883559730443353,3.3333333333333335,0.0035927207448313908
a126,3,3,16,14,0.01744186046511628,0.00872093023255814,0.00872093023255814,0.2267633487145682,0.01062910478707212,4.666666666666667,0.0037298731678771656
a127,4,5,16,15,0.026162790697674417,0.011627906976744186,0.014534883720930232,0.2388888888888889,0.019016479692497004,3.0,0.003870699225049962
a128,6,5,20,18,0.03197674418604651,0.01744186046511628,0.014534883720930232,0.24259520451339917,0.02105869839132164,3.6,0.005062094930792387
a129,3,4,12,20,0.020348837209302327,0.00872093023255814,0.011627906976744186,0.21855146124523506,0.011926021815600239,5.0,0.0025356684351867083
a130,5,3,21,11,0.023255813953488372,0.014534883720930232,0.00872093023255814,0.23465211459754434,0.016515394041208088,3.6666666666666665,0.0037728362073975526
a131,7,4,31,18,0.03197674418604651,0.020348837209302327,0.011627906976744186,0.2480173035328046,0.02656292076078231,4.5,0.005901616631572922
a132,2,4,11,22,0.01744186046511628,0.005813953488372093,0.011627906976744186,0.20367081113084665,0.014006497914653549,5.5,0.0031745035052607555
a133,2,6,5,21,0.023255813953488372,0.005813953488372093,0.01744186046511628,0.193149915777653,0.008510965422971457,3.5,0.0016482936204135182
a134,3,5,11,17,0.023255813953488372,0.00872093023255814,0.014534883720930232,0.20116959064327486,0.009225774380639994,3.4,0.001925291851273844
a135,5,4,15,14,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.2215067611075338,0.010301206225803664,3.5,0.002767966026823695
a136,5,4,21,16,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.23545516769336072,0.016602973751146232,4.0,0.002599460463418777
a137,4,3,15,14,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.21717171717171718,0.013157586813521364,4.666666666666667,0.0023608304861195474
a138,4,3,14,13,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.19047619047619047,0.00509384144848319,4.333333333333333,0.0017913551419966403
a139,2,5,9,22,0.020348837209302327,0.005813953488372093,0.014534883720930232,0.17713697219361482,0.006037180264848362,4.4,0.0011982568597894007
a140,5,5,14,18,0.029069767441860465,0.014534883720930232,0.014534883720930232,0.20911854103343466,0.016360636863701476,3.6,0.001813828552965747
a141,2,5,6,18,0.020348837209302327,0.005813953488372093,0.014534883720930232,0.16887579774177713,0.004426800581669247,3.6,0.0015074486239048729
a142,4,3,10,14,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.1787012987012987,0.003796567900248146,4.666666666666667,0.0016060249327823207
a143,1,6,4,24,0.020348837209302327,0.0029069767441860465,0.01744186046511628,0.15765352887259396,0.002518039520253962,4.0,0.0005650616947632614
a144,4,2,18,7,0.01744186046511628,0.011627906976744186,0.005813953488372093,0.20140515222482436,0.005047697172559442,3.5,0.0020447226923426603
a145,5,5,14,22,0.029069767441860465,0.014534883720930232,0.014534883720930232,0.19175027870680045,0.010821298573003006,4.4,0.0019697018429633488
a146,5,4,12,13,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.21182266009852216,0.011795014208431483,3.25,0.002748552966321448
a147,3,2,11,6,0.014534883720930232,0.00872093023255814,0.005813953488372093,0.22586999343401182,0.005945982513465274,3.0,0.00204218266067931
a148,4,2,13,7,0.01744186046511628,0.011627906976744186,0.005813953488372093,0.20093457943925233,0.0050937877402308694,3.5,0.00238946225523862
a149,2,7,9,25,0.026162790697674417,0.005813953488372093,0.020348837209302327,0.1916434540389972,0.012410427785572862,3.5714285714285716,0.0024255906049985075
a150,6,2,21,7,0.023255813953488372,0.01744186046511628,0.005813953488372093,0.23118279569892472,0.006451325017800619,3.5,0.005204950638900305
a151,3,4,12,13,0.020348837209302327,0.00872093023255814,0.011627906976744186,0.2107843137254902,0.008104491937053421,3.25,0.002883698373817098
a152,5,3,22,13,0.023255813953488372,0.014534883720930232,0.00872093023255814,0.22366710013003901,0.012119054526296434,4.333333333333333,0.005235977285355925
a153,5,4,19,13,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.2144638403990025,0.012964324165434802,3.25,0.005932224329720981
a154,7,2,26,6,0.026162790697674417,0.020348837209302327,0.005813953488372093,0.23642611683848797,0.005124205745511381,3.0,0.005112132298282498
a155,4,4,14,14,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.21799746514575413,0.01031419873252069,3.5,0.0030878769540095548
a156,5,4,20,17,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.23322033898305083,0.015341547379797406,4.25,0.003507854647675603
a157,1,5,4,18,0.01744186046511628,0.0029069767441860465,0.014534883720930232,0.18076720966894377,0.0011529081870938237,3.6,0.0012145191193443491
a158,4,4,15,12,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.2061114439784302,0.006612472397044995,3.0,0.0035653329766768107
a159,4,4,9,14,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.19468024900962083,0.007623154307842238,3.5,0.002107924065702592
a160,4,5,19,23,0.026162790697674417,0.011627906976744186,0.014534883720930232,0.22037155669442665,0.024843957439124903,4.6,0.004586052944979987
a161,6,4,18,20,0.029069767441860465,0.01744186046511628,0.011627906976744186,0.21772151898734177,0.020313591220509904,5.0,0.002794021222661909
a162,5,2,18,9,0.020348837209302327,0.014534883720930232,0.005813953488372093,0.2254259501965924,0.009072451153545377,4.5,0.004485719866933318
a163,3,5,14,14,0.023255813953488372,0.00872093023255814,0.014534883720930232,0.20886460230722526,0.010817739497447956,2.8,0.003616338488641292
a164,6,3,23,12,0.026162790697674417,0.01744186046511628,0.00872093023255814,0.2357779300891021,0.021728844129408762,4.0,0.008072562644546937
a165,1,5,3,16,0.01744186046511628,0.0029069767441860465,0.014534883720930232,0.17295123177476118,0.0026694750817996436,3.2,0.0010497672495302522
a166,2,7,8,30,0.026162790697674417,0.005813953488372093,0.020348837209302327,0.19005524861878453,0.012579994743412324,4.285714285714286,0.002469095624057417
a167,6,1,21,3,0.020348837209302327,0.01744186046511628,0.0029069767441860465,0.22093770070648683,0.0015133605991870746,3.0,0.00409995153132037
a168,6,2,16,4,0.023255813953488372,0.01744186046511628,0.005813953488372093,0.21924792861695347,0.002475363349934042,2.0,0.0023925750247638547
a169,4,5,16,16,0.026162790697674417,0.011627906976744186,0.014534883720930232,0.2370778773259821,0.016325127084992643,3.2,0.002915336954920484
a170,4,2,19,6,0.01744186046511628,0.011627906976744186,0.005813953488372093,0.23243243243243245,0.0051233938430336485,3.0,0.002275125576757987
a171,2,5,9,16,0.020348837209302327,0.005813953488372093,0.014534883720930232,0.20988407565588774,0.008780993884745672,3.2,0.0015883870942358055
a172,5,4,14,12,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.21869040050858232,0.007972971664743176,3.0,0.0019712524921358895
a173,2,5,3,21,0.020348837209302327,0.005813953488372093,0.014534883720930232,0.18726183995645074,0.008930546523119505,4.2,0.0009387803131915564
a174,4,3,18,9,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.22963951935914553,0.010796134453590529,3.0,0.0024101289720282987
a175,5,4,17,15,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.22811671087533156,0.016572383989672753,3.75,0.003095786389284075
a176,3,4,8,12,0.020348837209302327,0.00872093023255814,0.011627906976744186,0.19457013574660634,0.008526937029805113,3.0,0.001801028903842085
a177,5,2,16,10,0.020348837209302327,0.014534883720930232,0.005813953488372093,0.2361015785861359,0.010773996037536893,5.0,0.0032005137624410178
a178,5,2,19,6,0.020348837209302327,0.014534883720930232,0.005813953488372093,0.22616699539776464,0.00613063408702844,3.0,0.0031161673127779147
a179,1,6,4,19,0.020348837209302327,0.0029069767441860465,0.01744186046511628,0.1914301613800779,0.00418775741777155,3.1666666666666665,0.0013801915651131735
a180,3,4,6,15,0.020348837209302327,0.00872093023255814,0.011627906976744186,0.19724770642201836,0.007748129817218975,3.75,0.0018402212796078056
a181,4,3,17,15,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.2361015785861359,0.017216940016902372,5.0,0.003336819094727207
a182,5,4,14,11,0.026162790697674417,0.014534883720930232,0.011627906976744186,0.21841269841269842,0.012824346352601044,2.75,0.003195607387091216
a183,1,6,4,28,0.020348837209302327,0.0029069767441860465,0.01744186046511628,0.17225838758137205,0.007503296369893126,4.666666666666667,0.0009164343099384053
a184,6,4,20,10,0.029069767441860465,0.01744186046511628,0.011627906976744186,0.22661396574440051,0.009187990178569552,2.5,0.00316158029144101
a185,1,3,2,7,0.011627906976744186,0.0029069767441860465,0.00872093023255814,0.15187637969094922,0.0009115263225711392,2.3333333333333335,0.0005841026150441742
a186,4,3,11,9,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.20772946859903382,0.010113752536416658,3.0,0.0017002263688744457
a187,2,5,4,13,0.020348837209302327,0.005813953488372093,0.014534883720930232,0.1787941787941788,0.004555689182211587,2.6,0.000878475321401069
a188,9,1,31,3,0.029069767441860465,0.026162790697674417,0.0029069767441860465,0.2478386167146974,0.004185083270949564,3.0,0.004120027155163597
a189,5,2,16,11,0.020348837209302327,0.014534883720930232,0.005813953488372093,0.21869040050858232,0.009679707468869578,5.5,0.0027984565586590755
a190,3,7,13,21,0.029069767441860465,0.00872093023255814,0.020348837209302327,0.21169230769230768,0.022418041315294103,3.0,0.0025853384467179868
a191,5,2,11,4,0.020348837209302327,0.014534883720930232,0.005813953488372093,0.21287128712871287,0.004010640893400641,2.0,0.0018573296249703702
a192,4,4,7,13,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.2059880239520958,0.008082296059193849,3.25,0.0015179709135634029
a193,1,5,4,16,0.01744186046511628,0.0029069767441860465,0.014534883720930232,0.1808622502628812,0.003675498727536086,3.2,0.0010640102506778624
a194,2,4,8,14,0.01744186046511628,0.005813953488372093,0.011627906976744186,0.20081727962638646,0.007468219422561727,3.5,0.0016463856235779287
